transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score,alert_priority
TXN0CF1C69C413A,2026-07-08T02:45:39.262158,CUST002892,DEV00005929,MER001822,Charity,UPI,946.02,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,14,LOW
TXNF800D01A93E6,2026-07-08T02:45:39.264483,CUST001666,DEV00003361,MER004193,Telecom,NET_BANKING,2261.04,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,17,LOW
TXNAF5AE73E107F,2026-07-08T02:45:39.267026,CUST008867,DEV00018301,MER000454,Gaming,UPI,1162.55,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,5,LOW
TXN90E0A33C720D,2026-07-08T02:45:39.269584,CUST006555,DEV00013550,MER004780,Charity,ATM,1919.17,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,9,LOW
TXNEAB3B5E24A62,2026-07-08T02:45:39.272124,CUST005062,DEV00010471,MER002035,Supermarket,ATM,3794.39,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,10,LOW
TXN4AC9BF372521,2026-07-08T02:45:39.274656,CUST005468,DEV00011299,MER002168,Fuel,NET_BANKING,13592.22,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,6,LOW
TXNC8E61A159D16,2026-07-08T02:45:39.277010,CUST008151,DEV00016829,MER001053,Travel,CARD,4275.41,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,22,LOW
TXNAD940F1452D1,2026-07-08T02:45:39.279563,CUST007606,DEV00015725,MER000825,Food Delivery,NET_BANKING,5929.17,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,6,LOW
TXNAD334FC9A520,2026-07-08T02:45:39.282101,CUST005760,DEV00011911,MER001149,Streaming,UPI,2555.75,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,21,LOW
TXN3ED5FD7B4E7A,2026-07-08T02:45:39.284638,CUST004748,DEV00009817,MER000982,Grocery,UPI,12644.69,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,8,LOW
TXNF76D2DB3630F,2026-07-08T02:45:39.287160,CUST003092,DEV00006358,MER001223,Streaming,NET_BANKING,1633.75,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,14,LOW
TXNE3014041D75A,2026-07-08T02:45:39.289687,CUST009327,DEV00019280,MER000003,Telecom,ATM,3756.97,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,24,LOW
TXN34F70EA86B33,2026-07-08T02:45:39.292377,CUST003753,DEV00007742,MER001226,Fuel,CARD,4916.47,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,1,VELOCITY,94,HIGH
TXN1BE05A3613BC,2026-07-08T02:45:39.294938,CUST009141,DEV00018889,MER000958,Telecom,ATM,1404.65,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,12,LOW
TXN80A291D41F0C,2026-07-08T02:45:39.297483,CUST002154,DEV00004354,MER004542,Fuel,NET_BANKING,1683.14,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,12,LOW
TXNF7B833852FFA,2026-07-08T02:45:39.299840,CUST009526,DEV00019672,MER001957,Food Delivery,CARD,6699.29,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,5,LOW
TXN4D8AFF14CFB2,2026-07-08T02:45:39.302161,CUST009022,DEV00018639,MER000561,Supermarket,ATM,1296.12,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,5,LOW
TXN262D32D6D0F4,2026-07-08T02:45:39.304704,CUST003143,DEV00006457,MER000071,Grocery,UPI,4364.77,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,11,LOW
TXNA7E2B08008F3,2026-07-08T02:45:39.307549,CUST009819,DEV00020300,MER003882,Charity,UPI,3970.37,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,7,LOW
TXN9D8B6534D9FD,2026-07-08T02:45:39.313247,CUST005389,DEV00011135,MER003941,International,NET_BANKING,2245.35,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,8,LOW
TXN640E4D2075CD,2026-07-08T02:45:39.317568,CUST008795,DEV00018158,MER001200,Food Delivery,NET_BANKING,1857.33,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,10,LOW
TXN7FCB142BBCBA,2026-07-08T02:45:39.320334,CUST001352,DEV00002751,MER003709,Gaming,UPI,5301.93,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,6,LOW
TXN65FA3FF3616C,2026-07-08T02:45:39.322979,CUST005587,DEV00011557,MER001440,Grocery,CARD,3206.76,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,8,LOW
TXN56B5609471AC,2026-07-08T02:45:39.325577,CUST003718,DEV00007678,MER000123,App Store,NET_BANKING,4820.83,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,15,LOW
TXN2363588B1509,2026-07-08T02:45:39.328159,CUST000669,DEV00001352,MER002435,Streaming,ATM,10234.41,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,11,LOW
TXN3E65B08FAF28,2026-07-08T02:45:39.330502,CUST008865,DEV00018298,MER003595,Streaming,NET_BANKING,2096.92,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,22,LOW
TXNAA311BC1EF91,2026-07-08T02:45:39.333051,CUST005472,DEV00011313,MER000053,Luxury,NET_BANKING,1068.33,Chennai,Tamil Nadu,Axis Bank,SUCCESS,0,NONE,18,LOW
TXN07A510C73C63,2026-07-08T02:45:39.335585,CUST009400,DEV00019421,MER004597,Fuel,UPI,2461.37,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,11,LOW
TXN3A09A37082A7,2026-07-08T02:45:39.338141,CUST006517,DEV00013477,MER003867,Ride Sharing,ATM,1757.53,Kochi,Kerala,Axis Bank,SUCCESS,0,NONE,15,LOW
TXN9F6B0A47E82B,2026-07-08T02:45:39.340723,CUST000741,DEV00001493,MER000654,Grocery,NET_BANKING,3029.41,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,17,LOW
TXN6B9DF2D15FE1,2026-07-08T02:45:39.343053,CUST008421,DEV00017371,MER002520,E-Commerce,UPI,2463.32,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,5,LOW
TXN5A62DD00BC78,2026-07-08T02:45:39.345593,CUST009217,DEV00019046,MER000064,Crypto,CARD,1439.06,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,19,LOW
TXNC3DEE26B2F68,2026-07-08T02:45:39.347931,CUST003042,DEV00006251,MER003206,Fuel,CARD,759.09,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,13,LOW
TXN52B2E364E944,2026-07-08T02:45:39.350480,CUST005013,DEV00010383,MER002511,Supermarket,ATM,2758.96,Vijayawada,Andhra Pradesh,Canara Bank,SUCCESS,0,NONE,16,LOW
TXN12654F541790,2026-07-08T02:45:39.353035,CUST001863,DEV00003766,MER003939,Luxury,ATM,18652.01,Chandigarh,Chandigarh,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,81,MEDIUM
TXNBE7922F437BC,2026-07-08T02:45:39.355594,CUST002736,DEV00005597,MER000137,Food Delivery,UPI,1271.9,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,24,LOW
TXN7D2993E0F816,2026-07-08T02:45:39.358915,CUST003377,DEV00006956,MER001828,Grocery,NET_BANKING,974.89,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,8,LOW
TXN6541C16F130D,2026-07-08T02:45:39.362010,CUST000638,DEV00001282,MER000912,Pharmacy,NET_BANKING,1261.09,Bhopal,Madhya Pradesh,ICICI Bank,FAILED,0,NONE,23,LOW
TXN3714FB94E896,2026-07-08T02:45:39.364667,CUST009019,DEV00018631,MER004285,Streaming,CARD,3313.24,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,8,LOW
TXND3842CBF22AB,2026-07-08T02:45:39.367231,CUST008769,DEV00018099,MER004779,Pharmacy,NET_BANKING,6143.23,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,25,LOW
TXNC546D663074C,2026-07-08T02:45:39.369585,CUST007514,DEV00015545,MER004046,Luxury,ATM,1980.77,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,9,LOW
TXN24F69E276C5B,2026-07-08T02:45:39.373152,CUST007855,DEV00016232,MER003331,Entertainment,ATM,9902.36,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,25,LOW
TXNA6D0AB2E4B1E,2026-07-08T02:45:39.376530,CUST008191,DEV00016904,MER004204,Luxury,NET_BANKING,1714.82,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,15,LOW
TXN9FF4FAE85F9E,2026-07-08T02:45:39.379113,CUST002611,DEV00005335,MER004925,Electronics,CARD,1058.86,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,20,LOW
TXN00D7A920BE74,2026-07-08T02:45:39.381667,CUST003804,DEV00007857,MER001475,E-Commerce,ATM,3684.52,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,5,LOW
TXN71F941251BF5,2026-07-08T02:45:39.384201,CUST008728,DEV00018007,MER000553,Airlines,ATM,9258.3,Kochi,Kerala,Axis Bank,SUCCESS,0,NONE,23,LOW
TXND58C550DB184,2026-07-08T02:45:39.386814,CUST007081,DEV00014650,MER000052,Charity,CARD,4464.83,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,21,LOW
TXND0B3929FBDC7,2026-07-08T02:45:39.389403,CUST007673,DEV00015864,MER002738,Luxury,ATM,6585.71,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,12,LOW
TXN7982E8C761F1,2026-07-08T02:45:39.391950,CUST000363,DEV00000737,MER004271,E-Commerce,CARD,1202.0,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,5,LOW
TXN5D1AB8318111,2026-07-08T02:45:39.394300,CUST006187,DEV00012780,MER002276,Charity,CARD,949.4,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,24,LOW
TXND05A13EEF8C2,2026-07-08T02:45:39.396870,CUST002211,DEV00004489,MER004268,Telecom,CARD,2205.01,Thiruvananthapuram,Kerala,State Bank of India,FAILED,0,NONE,8,LOW
TXNEF0A6EC83883,2026-07-08T02:45:39.399414,CUST002076,DEV00004198,MER002183,E-Commerce,UPI,3379.62,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,18,LOW
TXN4DAF21D95260,2026-07-08T02:45:39.401948,CUST000846,DEV00001697,MER004856,Grocery,ATM,6584.14,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,24,LOW
TXN60E41A186889,2026-07-08T02:45:39.404436,CUST009564,DEV00019748,MER002401,Charity,UPI,1109.11,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,9,LOW
TXNC40075FAED4F,2026-07-08T02:45:39.406780,CUST007742,DEV00016004,MER003681,Ride Sharing,NET_BANKING,4149.66,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,14,LOW
TXN312DA440F511,2026-07-08T02:45:39.409348,CUST008299,DEV00017136,MER004940,Ride Sharing,CARD,1763.39,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,17,LOW
TXNFA2CE0B28D17,2026-07-08T02:45:39.411905,CUST004874,DEV00010092,MER000709,Ride Sharing,CARD,4623.77,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,6,LOW
TXN23F0B4664A32,2026-07-08T02:45:39.414471,CUST000935,DEV00001887,MER001739,Pharmacy,ATM,5260.56,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,24,LOW
TXNDD1E800F6D8A,2026-07-08T02:45:39.417008,CUST002507,DEV00005110,MER000311,Ride Sharing,CARD,2792.64,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,19,LOW
TXN582A893C77AC,2026-07-08T02:45:39.419603,CUST004649,DEV00009607,MER001989,Food Delivery,CARD,3567.49,Indore,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,15,LOW
TXN8A969343F0B4,2026-07-08T02:45:39.422143,CUST005692,DEV00011772,MER004613,Crypto,CARD,1758.25,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,15,LOW
TXN08FE273A4F38,2026-07-08T02:45:39.424490,CUST002054,DEV00004150,MER002438,International,UPI,1818.13,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,6,LOW
TXNCA6C862552BB,2026-07-08T02:45:39.427027,CUST005848,DEV00012110,MER002705,Streaming,ATM,3146.78,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,18,LOW
TXN383E11CF7E55,2026-07-08T02:45:39.429585,CUST009791,DEV00020249,MER000447,E-Commerce,UPI,6412.38,Mumbai,Maharashtra,State Bank of India,SUCCESS,0,NONE,14,LOW
TXNB8C26BADE6BE,2026-07-08T02:45:39.432153,CUST004538,DEV00009368,MER003590,Fuel,UPI,1595.22,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,12,LOW
TXN3A2E5738CB21,2026-07-08T02:45:39.434878,CUST003142,DEV00006456,MER002559,Fuel,CARD,3480.88,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,15,LOW
TXN7C56417E7D79,2026-07-08T02:45:39.437435,CUST006102,DEV00012606,MER004511,E-Commerce,NET_BANKING,1253.45,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,11,LOW
TXNB419E087D318,2026-07-08T02:45:39.440008,CUST002400,DEV00004894,MER004404,Hotels,CARD,2638.87,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,12,LOW
TXNCBD1DC3F0A90,2026-07-08T02:45:39.442345,CUST001122,DEV00002268,MER002423,Entertainment,ATM,4166.34,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,12,LOW
TXNC17B90BFC7A9,2026-07-08T02:45:39.444672,CUST000380,DEV00000772,MER000129,App Store,CARD,453.28,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,17,LOW
TXN6775F125A383,2026-07-08T02:45:39.447227,CUST003055,DEV00006281,MER000749,Hotels,CARD,4278.67,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,10,LOW
TXNAADFBCC6E812,2026-07-08T02:45:39.449538,CUST006279,DEV00012972,MER004778,Electronics,NET_BANKING,4038.95,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,5,LOW
TXN5368166AA1F7,2026-07-08T02:45:39.452288,CUST009045,DEV00018685,MER001583,Telecom,NET_BANKING,3500.18,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,20,LOW
TXN3ADFEF8CB7C7,2026-07-08T02:45:39.454624,CUST006341,DEV00013088,MER000810,Supermarket,UPI,2544.79,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,11,LOW
TXN740DB29BE52E,2026-07-08T02:45:39.456930,CUST007366,DEV00015251,MER003962,Grocery,CARD,2943.66,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,9,LOW
TXNF16935886884,2026-07-08T02:45:39.459461,CUST009026,DEV00018645,MER002069,Luxury,UPI,1203.86,Warangal,Telangana,ICICI Bank,SUCCESS,0,NONE,9,LOW
TXNA4E47ED69D73,2026-07-08T02:45:39.461991,CUST005062,DEV00010472,MER002420,Pharmacy,CARD,3602.52,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,23,LOW
TXNBF92426368FA,2026-07-08T02:45:39.464310,CUST001375,DEV00002801,MER004378,Ride Sharing,UPI,2145.63,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,11,LOW
TXN6DED3A83D0D0,2026-07-08T02:45:39.467361,CUST002121,DEV00004290,MER001730,Grocery,ATM,3970.24,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,7,LOW
TXN25C47C269A35,2026-07-08T02:45:39.469790,CUST000635,DEV00001278,MER002720,Ride Sharing,ATM,2627.03,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,19,LOW
TXN9B0C6C4193FF,2026-07-08T02:45:39.472414,CUST005243,DEV00010833,MER002282,Supermarket,NET_BANKING,1321.15,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,11,LOW
TXN5196DFBF329A,2026-07-08T02:45:39.474958,CUST002244,DEV00004562,MER004642,Telecom,NET_BANKING,3835.27,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,10,LOW
TXN3AB3AB493618,2026-07-08T02:45:39.477501,CUST005168,DEV00010681,MER002670,Fuel,ATM,875.6,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,14,LOW
TXN7A15B4ABF855,2026-07-08T02:45:39.480063,CUST003957,DEV00008174,MER002689,Entertainment,NET_BANKING,25425.74,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,19,LOW
TXNCAEAF87A6752,2026-07-08T02:45:39.482904,CUST003184,DEV00006536,MER004714,Streaming,ATM,1361.38,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,11,LOW
TXND41E87E2582D,2026-07-08T02:45:39.485273,CUST004938,DEV00010233,MER001755,Fuel,CARD,1644.14,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,20,LOW
TXN788DC1E8DB8E,2026-07-08T02:45:39.487837,CUST001832,DEV00003695,MER004767,Telecom,ATM,12038.82,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,16,LOW
TXN4DFC5A967538,2026-07-08T02:45:39.490371,CUST005805,DEV00012013,MER002725,Streaming,CARD,7759.25,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,10,LOW
TXN2F58530E1905,2026-07-08T02:45:39.492926,CUST003952,DEV00008162,MER002185,Fuel,UPI,267.91,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,18,LOW
TXN4619A2817916,2026-07-08T02:45:39.495504,CUST005173,DEV00010691,MER004424,E-Commerce,ATM,1000.44,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,18,LOW
TXN506589630D5E,2026-07-08T02:45:39.498338,CUST000654,DEV00001316,MER001412,Pharmacy,ATM,2659.21,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,20,LOW
TXN063065F36A7B,2026-07-08T02:45:39.501018,CUST003924,DEV00008103,MER002300,Airlines,CARD,472.35,Warangal,Telangana,ICICI Bank,SUCCESS,1,NEW_DEVICE,86,HIGH
TXN4234596614F4,2026-07-08T02:45:39.503433,CUST002935,DEV00006021,MER002609,Gaming,NET_BANKING,936.98,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,7,LOW
TXNEF14DCB5C14E,2026-07-08T02:45:39.505985,CUST000597,DEV00001199,MER004213,Airlines,CARD,9421.39,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,14,LOW
TXN3A6AC7DF3529,2026-07-08T02:45:39.508531,CUST006616,DEV00013675,MER002188,International,UPI,1949.11,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,9,LOW
TXN0BF370BA61E4,2026-07-08T02:45:39.511086,CUST003211,DEV00006594,MER001921,Luxury,NET_BANKING,3064.91,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,10,LOW
TXNC7B758A046ED,2026-07-08T02:45:39.513412,CUST005478,DEV00011325,MER001448,Supermarket,NET_BANKING,2115.93,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,19,LOW
TXN736C45C2B51B,2026-07-08T02:45:39.516033,CUST006613,DEV00013667,MER001513,App Store,UPI,8088.34,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,14,LOW
TXN7B2DFD74DCD8,2026-07-08T02:45:39.518591,CUST006807,DEV00014077,MER000745,E-Commerce,UPI,2768.01,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,24,LOW
TXN8B50F046DC4A,2026-07-08T02:45:39.521127,CUST006838,DEV00014139,MER003494,Charity,NET_BANKING,1684.54,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,15,LOW
TXN2368EEBAA441,2026-07-08T02:45:39.523679,CUST004795,DEV00009920,MER001868,International,CARD,5068.92,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,20,LOW
TXN5B59832232E0,2026-07-08T02:45:39.526210,CUST001770,DEV00003571,MER004013,Airlines,UPI,5861.02,Hyderabad,Telangana,Indian Bank,SUCCESS,0,NONE,11,LOW
TXNBDD181CD007B,2026-07-08T02:45:39.528543,CUST006177,DEV00012762,MER004314,Ride Sharing,UPI,4245.62,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,1,VELOCITY,96,CRITICAL
TXNCBCE277CFCE7,2026-07-08T02:45:39.531293,CUST004645,DEV00009600,MER003014,App Store,UPI,5445.07,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,16,LOW
TXN2DE1B6CA3A2A,2026-07-08T02:45:39.533630,CUST007094,DEV00014683,MER004543,Food Delivery,ATM,2854.67,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,18,LOW
TXN51A175C07103,2026-07-08T02:45:39.536191,CUST009631,DEV00019901,MER001946,Charity,NET_BANKING,13367.92,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,16,LOW
TXN85157A385E56,2026-07-08T02:45:39.538740,CUST007468,DEV00015455,MER000199,App Store,NET_BANKING,2249.64,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,14,LOW
TXN73A2AB175E1B,2026-07-08T02:45:39.541294,CUST006726,DEV00013904,MER000257,Travel,NET_BANKING,6111.24,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,23,LOW
TXN2E405FA2CECE,2026-07-08T02:45:39.543819,CUST007458,DEV00015437,MER004942,Travel,ATM,1410.04,Hyderabad,Telangana,Indian Bank,SUCCESS,0,NONE,6,LOW
TXN25E27045EE6E,2026-07-08T02:45:39.546490,CUST000774,DEV00001557,MER003172,Supermarket,NET_BANKING,1486.79,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,8,LOW
TXN4AA2DC169D9C,2026-07-08T02:45:39.548837,CUST003301,DEV00006799,MER000990,Fuel,NET_BANKING,7938.68,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,23,LOW
TXN68BAA32DA737,2026-07-08T02:45:39.551394,CUST009355,DEV00019338,MER001625,Airlines,UPI,2704.92,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,18,LOW
TXNF8F7FDFCED51,2026-07-08T02:45:39.553719,CUST002157,DEV00004359,MER003137,Entertainment,UPI,1647.62,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,16,LOW
TXN0B236797118E,2026-07-08T02:45:39.556020,CUST007326,DEV00015170,MER000911,Fuel,CARD,2130.99,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,20,LOW
TXN326C574E5201,2026-07-08T02:45:39.558343,CUST008831,DEV00018231,MER000949,Charity,ATM,1157.98,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,16,LOW
TXN163E4A46D31D,2026-07-08T02:45:39.560921,CUST009193,DEV00018998,MER001932,Fuel,UPI,26238.14,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,25,LOW
TXN528C1E9D70EE,2026-07-08T02:45:39.563625,CUST000528,DEV00001056,MER004435,Grocery,CARD,31619.32,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,18,LOW
TXN7F5CCD9AC2CB,2026-07-08T02:45:39.565972,CUST002001,DEV00004043,MER002426,Ride Sharing,UPI,188.93,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,12,LOW
TXN8ED549B451C0,2026-07-08T02:45:39.568507,CUST000402,DEV00000814,MER000983,Streaming,UPI,1655.65,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,16,LOW
TXNAA2DA38852EC,2026-07-08T02:45:39.571038,CUST008175,DEV00016873,MER001615,Entertainment,CARD,37991.47,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,5,LOW
TXN172837B43529,2026-07-08T02:45:39.573354,CUST004615,DEV00009533,MER004841,Food Delivery,CARD,2683.31,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,25,LOW
TXN95650130F764,2026-07-08T02:45:39.576010,CUST006518,DEV00013482,MER002255,Streaming,CARD,9195.23,Nagpur,Maharashtra,HDFC Bank,FAILED,0,NONE,24,LOW
TXND50190E8C275,2026-07-08T02:45:39.578443,CUST003503,DEV00007220,MER004868,E-Commerce,NET_BANKING,2110.11,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,9,LOW
TXN594378000703,2026-07-08T02:45:39.580801,CUST006586,DEV00013613,MER004883,Pharmacy,CARD,1629.53,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,24,LOW
TXN9DEA18AC44BC,2026-07-08T02:45:39.583369,CUST003258,DEV00006696,MER003077,Streaming,NET_BANKING,3409.37,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,10,LOW
TXN814C9C2207C4,2026-07-08T02:45:39.585949,CUST005408,DEV00011175,MER001940,Airlines,ATM,1685.05,Delhi,Delhi,HDFC Bank,SUCCESS,1,NEW_DEVICE,92,HIGH
TXNA6E8DDFA88E3,2026-07-08T02:45:39.588479,CUST004288,DEV00008849,MER004587,Fuel,ATM,1932.38,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,17,LOW
TXN32C601D82042,2026-07-08T02:45:39.591037,CUST008464,DEV00017440,MER001768,Charity,UPI,7744.35,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,23,LOW
TXN13847EBE2A59,2026-07-08T02:45:39.593852,CUST001476,DEV00002992,MER001704,Food Delivery,ATM,2263.6,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,7,LOW
TXN122E67AF8468,2026-07-08T02:45:39.596515,CUST006923,DEV00014315,MER000950,Streaming,UPI,1238.4,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,11,LOW
TXN067AF2E4AF3B,2026-07-08T02:45:39.599081,CUST001441,DEV00002926,MER001315,Hotels,NET_BANKING,2776.09,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,10,LOW
TXN3D69CA857105,2026-07-08T02:45:39.601397,CUST009511,DEV00019648,MER001830,International,UPI,2545.64,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,13,LOW
TXN79285252D092,2026-07-08T02:45:39.603947,CUST008836,DEV00018241,MER001977,Airlines,ATM,4593.33,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,21,LOW
TXN9EF5F0E1DE5B,2026-07-08T02:45:39.606519,CUST006776,DEV00014015,MER002741,Ride Sharing,NET_BANKING,3380.61,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,17,LOW
TXN9A425642B3DF,2026-07-08T02:45:39.609228,CUST009496,DEV00019620,MER000974,Fuel,NET_BANKING,4855.04,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,18,LOW
TXN8FD5C312953A,2026-07-08T02:45:39.611581,CUST001439,DEV00002922,MER000926,Fuel,NET_BANKING,2396.88,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,7,LOW
