transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score
TXN62C63E98848F,2026-07-08T04:28:48.332079,CUST003371,DEV00006948,MER003016,Fuel,ATM,2266.7,Kolkata,West Bengal,State Bank of India,FAILED,0,NONE,10
TXN378255C73720,2026-07-08T04:28:49.343298,CUST009074,DEV00018744,MER004358,Jewellery,NET_BANKING,2223.59,Thiruvananthapuram,Kerala,Punjab National Bank,FAILED,0,NONE,18
TXN78186E778A2D,2026-07-08T04:28:50.358626,CUST003707,DEV00007653,MER002443,Streaming,NET_BANKING,6033.52,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,17
TXN12A98013DB86,2026-07-08T04:28:51.373629,CUST006022,DEV00012459,MER001221,International,CARD,1673.76,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,11
TXNA3A2D2DC5638,2026-07-08T04:28:52.386946,CUST003747,DEV00007728,MER004815,Grocery,NET_BANKING,3233.28,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,17
TXN0CF2D85D6394,2026-07-08T04:28:53.402034,CUST001664,DEV00003355,MER001935,Telecom,ATM,17287.47,Thiruvananthapuram,Kerala,Punjab National Bank,SUCCESS,0,NONE,24
TXN161957DAFD0D,2026-07-08T04:28:54.415590,CUST003343,DEV00006888,MER001444,E-Commerce,CARD,1261.18,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,21
TXNC92A7181B7E0,2026-07-08T04:28:55.432782,CUST004930,DEV00010217,MER004976,App Store,ATM,2773.24,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,5
TXN8CAE292306F4,2026-07-08T04:28:56.450050,CUST006421,DEV00013267,MER000155,Hotels,NET_BANKING,731.12,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,17
TXN4B7BD7EAD819,2026-07-08T04:28:57.466147,CUST002533,DEV00005165,MER001027,Supermarket,CARD,3511.83,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,16
TXN43E8ADBF18D5,2026-07-08T04:28:58.481954,CUST007947,DEV00016418,MER002279,Airlines,CARD,3130.97,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,5
TXN4A11A5E21B28,2026-07-08T04:28:59.497145,CUST000130,DEV00000264,MER003505,Entertainment,CARD,1245.5,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,7
TXN80D9FAE8475F,2026-07-08T04:29:00.512076,CUST000055,DEV00000114,MER002851,Jewellery,NET_BANKING,4845.76,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,13
TXN310374804546,2026-07-08T04:29:01.530067,CUST007679,DEV00015876,MER002557,Entertainment,UPI,3118.56,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,15
TXN83D9786F75AD,2026-07-08T04:29:02.545391,CUST001850,DEV00003736,MER004675,Ride Sharing,ATM,1771.66,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,21
TXN5848322A6FB7,2026-07-08T04:29:03.561179,CUST006082,DEV00012567,MER004417,Ride Sharing,ATM,1566.52,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,13
TXN0F0C37A30F10,2026-07-08T04:29:04.628098,CUST004745,DEV00009813,MER001558,Fuel,CARD,1435.77,Vijayawada,Andhra Pradesh,Indian Bank,SUCCESS,0,NONE,5
TXNDA4DF4466C02,2026-07-08T04:29:05.646861,CUST002565,DEV00005238,MER004550,E-Commerce,CARD,1117.07,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,9
TXN75B26DD2161A,2026-07-08T04:29:06.663062,CUST004923,DEV00010203,MER002915,Fuel,CARD,3185.09,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,9
TXN4FD78C8709EA,2026-07-08T04:29:07.674022,CUST005388,DEV00011133,MER004681,Pharmacy,ATM,7124.91,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,10
TXN63749EFC071A,2026-07-08T04:29:08.685511,CUST001566,DEV00003167,MER000573,International,CARD,1233.87,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,8
TXNF2146D7C5D04,2026-07-08T04:29:09.698364,CUST009448,DEV00019514,MER000556,Fuel,UPI,2579.58,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,16
TXN9671A2C7CFF2,2026-07-08T04:29:10.714606,CUST009354,DEV00019337,MER004435,Grocery,ATM,3681.52,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,20
TXNC1A9BBAFADC6,2026-07-08T04:29:11.725244,CUST007251,DEV00015014,MER002755,Pharmacy,UPI,1664.2,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,14
TXNA939DF2E4B74,2026-07-08T04:29:12.744267,CUST005937,DEV00012290,MER003761,Supermarket,CARD,3399.61,Mumbai,Maharashtra,State Bank of India,SUCCESS,0,NONE,8
TXN13D7413DEF8D,2026-07-08T04:29:13.754925,CUST008801,DEV00018167,MER004646,Hotels,NET_BANKING,10310.19,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,23
TXNE3EE7E1DE4DA,2026-07-08T04:29:14.782900,CUST008303,DEV00017144,MER002414,Ride Sharing,CARD,10081.34,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,8
TXNC44403A95BC1,2026-07-08T04:29:15.810786,CUST003199,DEV00006571,MER004137,Hotels,ATM,3147.47,Bengaluru,Karnataka,Axis Bank,SUCCESS,1,VELOCITY,97
TXN7E174709B69C,2026-07-08T04:29:16.848123,CUST007215,DEV00014939,MER001236,Pharmacy,CARD,757.68,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,18
TXN6C45493395A0,2026-07-08T04:29:17.862532,CUST001386,DEV00002814,MER001798,Ride Sharing,UPI,12747.31,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,13
TXNFE8DFDD7549C,2026-07-08T04:29:18.873170,CUST006711,DEV00013873,MER001669,Luxury,CARD,1768.33,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,7
TXNA3DD153965F7,2026-07-08T04:29:19.883262,CUST008874,DEV00018319,MER004735,Charity,UPI,11382.29,Kochi,Kerala,HDFC Bank,SUCCESS,1,IMPOSSIBLE_TRAVEL,93
TXNFDA7D1292B47,2026-07-08T04:29:20.891480,CUST005744,DEV00011878,MER004049,Charity,ATM,1081.35,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,5
TXN928432D8C958,2026-07-08T04:29:21.904111,CUST003143,DEV00006457,MER003237,Telecom,CARD,3909.58,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,11
TXN61110365B0CD,2026-07-08T04:29:22.916289,CUST005755,DEV00011899,MER001926,Streaming,ATM,4052.18,Nagpur,Maharashtra,HDFC Bank,SUCCESS,1,HIGH_RISK_MERCHANT,85
TXN2EA760EF846D,2026-07-08T04:29:23.930240,CUST001688,DEV00003404,MER002697,Luxury,UPI,4594.95,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,11
TXNFB261EB73C34,2026-07-08T04:29:24.946523,CUST001186,DEV00002398,MER002468,Hotels,CARD,2639.63,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,10
TXN84D9F6BF72D3,2026-07-08T04:29:25.956839,CUST007342,DEV00015202,MER002569,Ride Sharing,NET_BANKING,2284.43,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,12
TXN8B4FEF28EE07,2026-07-08T04:29:26.967280,CUST006773,DEV00014012,MER003613,Electronics,UPI,79.03,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,23
TXND17838925CFF,2026-07-08T04:29:27.980433,CUST005169,DEV00010682,MER002159,Entertainment,NET_BANKING,1590.7,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,12
TXND00EC7460749,2026-07-08T04:29:28.998351,CUST008894,DEV00018363,MER000168,E-Commerce,UPI,1554.3,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,6
TXND77508460FB7,2026-07-08T04:29:30.009835,CUST007627,DEV00015768,MER001483,Fuel,ATM,27361.34,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,6
TXNBF96C2356DEC,2026-07-08T04:29:31.019405,CUST003185,DEV00006540,MER001362,E-Commerce,CARD,2565.14,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,24
TXN576658670D70,2026-07-08T04:29:32.030205,CUST007844,DEV00016215,MER001881,Ride Sharing,NET_BANKING,9543.98,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,24
TXNEEA2ED494D0A,2026-07-08T04:29:33.042689,CUST001124,DEV00002274,MER001266,Ride Sharing,CARD,6737.13,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,20
TXND4199F87A5FE,2026-07-08T04:29:34.056964,CUST002435,DEV00004963,MER003415,Telecom,CARD,2074.22,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,23
TXNCDE77EE124BE,2026-07-08T04:29:35.067605,CUST005880,DEV00012170,MER000731,Grocery,UPI,9741.08,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,25
TXN9173FE25A8CD,2026-07-08T04:29:36.083172,CUST000364,DEV00000738,MER002122,Airlines,UPI,1483.8,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,18
TXN4DD0024C296D,2026-07-08T04:29:37.198244,CUST003673,DEV00007583,MER000919,Grocery,UPI,1247.93,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,18
TXN5EDD99AABE34,2026-07-08T04:29:38.209593,CUST009527,DEV00019673,MER001080,Food Delivery,ATM,9248.56,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,10
TXN47EF2FFA8E8B,2026-07-08T04:29:39.219544,CUST001566,DEV00003168,MER003331,Entertainment,ATM,1266.87,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,14
TXNF4BEDA727971,2026-07-08T04:29:40.233656,CUST008187,DEV00016898,MER001615,Entertainment,NET_BANKING,492.01,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,13
TXNF8186B86C70E,2026-07-08T04:29:41.246550,CUST007494,DEV00015505,MER001960,Grocery,NET_BANKING,634.44,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,21
TXNE75E10262D8A,2026-07-08T04:29:42.255349,CUST006774,DEV00014013,MER004925,Electronics,ATM,5663.83,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,1,VELOCITY,99
TXNA5DE851B0FAF,2026-07-08T04:29:43.264343,CUST003016,DEV00006200,MER000972,Food Delivery,ATM,5424.59,Warangal,Telangana,State Bank of India,FAILED,0,NONE,5
TXN48336E988B84,2026-07-08T04:29:44.280355,CUST001592,DEV00003216,MER002805,Entertainment,CARD,1681.01,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,1,NEW_DEVICE,91
TXNCE02D2C295F7,2026-07-08T04:29:45.290650,CUST006510,DEV00013463,MER003258,Grocery,UPI,1716.49,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,10
TXN06807042B84D,2026-07-08T04:29:46.301037,CUST007855,DEV00016232,MER000190,Hotels,UPI,9005.65,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,16
TXNC96177348D9F,2026-07-08T04:29:47.314037,CUST005084,DEV00010520,MER000278,App Store,NET_BANKING,2201.05,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,6
TXN1DCA2184F3DA,2026-07-08T04:29:48.326786,CUST006245,DEV00012901,MER003369,Crypto,NET_BANKING,2367.14,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,6
TXND99D5B1428DB,2026-07-08T04:29:49.343365,CUST004242,DEV00008761,MER003342,App Store,CARD,818.59,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,11
TXN390C25EF9EA4,2026-07-08T04:29:50.351501,CUST006104,DEV00012609,MER002581,Food Delivery,CARD,2227.11,Vijayawada,Andhra Pradesh,Axis Bank,SUCCESS,1,VELOCITY,90
TXNDD5841EC6C9F,2026-07-08T04:29:51.367346,CUST005528,DEV00011437,MER000574,Ride Sharing,CARD,2011.49,Bhopal,Madhya Pradesh,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,86
TXNF15A4C0322B3,2026-07-08T04:29:52.383159,CUST002373,DEV00004839,MER001738,Ride Sharing,NET_BANKING,1301.04,Bhopal,Madhya Pradesh,Punjab National Bank,SUCCESS,0,NONE,8
TXN67C69FA71010,2026-07-08T04:29:53.398584,CUST000426,DEV00000859,MER004911,Charity,CARD,2892.6,Kolkata,West Bengal,HDFC Bank,FAILED,0,NONE,6
TXN958857D2DD0C,2026-07-08T04:29:54.409941,CUST006404,DEV00013221,MER000623,Fuel,CARD,3673.32,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,22
TXN4A71C2DACBE3,2026-07-08T04:29:55.424627,CUST009148,DEV00018903,MER003436,E-Commerce,NET_BANKING,6405.74,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,11
TXNAFDEFB8CCB81,2026-07-08T04:29:56.432899,CUST001869,DEV00003776,MER002777,Ride Sharing,CARD,2342.82,Bengaluru,Karnataka,HDFC Bank,SUCCESS,0,NONE,12
TXN3326EBAE20C1,2026-07-08T04:29:57.447004,CUST000308,DEV00000631,MER001229,App Store,ATM,1925.49,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,9
TXN1CCB166A25E7,2026-07-08T04:29:58.457650,CUST003491,DEV00007195,MER002036,Grocery,UPI,3895.76,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,1,IMPOSSIBLE_TRAVEL,95
TXNE4FD9519A81A,2026-07-08T04:29:59.469098,CUST007383,DEV00015283,MER001552,Fuel,UPI,3317.77,Bengaluru,Karnataka,ICICI Bank,SUCCESS,0,NONE,13
TXN3EC69736DF3C,2026-07-08T04:30:00.499261,CUST009581,DEV00019790,MER004062,E-Commerce,NET_BANKING,6746.66,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,6
TXN1655F558A363,2026-07-08T04:30:01.510939,CUST008544,DEV00017612,MER004929,Telecom,ATM,888.56,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,17
TXN2C0E8B5AB90C,2026-07-08T04:30:02.519672,CUST001105,DEV00002230,MER001221,International,NET_BANKING,4136.53,Warangal,Telangana,Canara Bank,SUCCESS,0,NONE,24
TXN23C45F5BFD52,2026-07-08T04:30:03.532855,CUST007698,DEV00015917,MER003933,E-Commerce,CARD,567.66,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,12
TXN0E37B059E413,2026-07-08T04:30:04.541140,CUST002466,DEV00005022,MER004377,Telecom,ATM,5169.81,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,19
TXN2A71F6703A3B,2026-07-08T04:30:05.549193,CUST005931,DEV00012281,MER001650,Telecom,NET_BANKING,1880.19,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,7
TXN60EB2038A811,2026-07-08T04:30:06.559077,CUST008842,DEV00018253,MER003470,Jewellery,UPI,234.24,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,13
TXNB2165F40E7E5,2026-07-08T04:30:07.570411,CUST005948,DEV00012312,MER000334,Fuel,UPI,2196.54,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,15
TXN1C31E437E25A,2026-07-08T04:30:08.580756,CUST002351,DEV00004795,MER003918,Pharmacy,UPI,2625.23,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,19
TXN9AB1EF7D9212,2026-07-08T04:30:09.590632,CUST003441,DEV00007100,MER000861,App Store,UPI,6431.36,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,16
TXN24B50ADAA74E,2026-07-08T04:30:10.601059,CUST002117,DEV00004285,MER002902,Food Delivery,CARD,1493.46,Bhopal,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,18
TXN4D1FC03A365C,2026-07-08T04:30:11.612597,CUST007588,DEV00015681,MER003794,Travel,NET_BANKING,1217.0,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,21
TXN4BE1A5EAA08F,2026-07-08T04:30:12.627110,CUST004076,DEV00008408,MER000565,Telecom,ATM,1851.86,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,9
TXNACFA78BE6621,2026-07-08T04:30:13.637906,CUST004000,DEV00008263,MER004518,E-Commerce,UPI,1535.64,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,19
TXN9E6FAE60903D,2026-07-08T04:30:14.647294,CUST007229,DEV00014969,MER001177,International,CARD,4000.72,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,10
TXN24EF938CC00E,2026-07-08T04:30:15.656691,CUST001636,DEV00003305,MER004028,Gaming,NET_BANKING,8625.8,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,6
TXN363CA6F7B1E0,2026-07-08T04:30:16.673222,CUST004092,DEV00008444,MER000537,App Store,CARD,1868.26,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,16
TXN41CF9C4FCB5F,2026-07-08T04:30:17.687444,CUST008244,DEV00017018,MER001500,App Store,CARD,1762.42,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,15
TXN2102A41A93A8,2026-07-08T04:30:18.702215,CUST003431,DEV00007080,MER003072,Crypto,UPI,1025.18,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,9
TXN2FF014E22DA4,2026-07-08T04:30:19.717668,CUST001978,DEV00003996,MER000081,Streaming,UPI,5969.84,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,12
TXN37FCCF8BFFE4,2026-07-08T04:30:20.732996,CUST000328,DEV00000675,MER002001,App Store,UPI,1812.74,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,23
TXN03D1EC2EA3AC,2026-07-08T04:30:21.748519,CUST003711,DEV00007658,MER002997,Airlines,ATM,2715.8,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,24
TXNA8930F4E3303,2026-07-08T04:30:22.765045,CUST004378,DEV00009046,MER003295,App Store,CARD,54074.85,Bhopal,Madhya Pradesh,ICICI Bank,SUCCESS,1,HIGH_VALUE,98
TXN5D97CB60620A,2026-07-08T04:30:23.776163,CUST000992,DEV00002005,MER002481,Telecom,CARD,3981.99,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,22
TXN028E3797A6A8,2026-07-08T04:30:24.789149,CUST000762,DEV00001539,MER004764,Telecom,CARD,609.9,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,15
TXN4A68F192FD01,2026-07-08T04:30:25.805236,CUST001528,DEV00003089,MER001666,Luxury,UPI,3973.76,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,5
TXND3C4A7E978F2,2026-07-08T04:30:26.821589,CUST008944,DEV00018475,MER001210,App Store,NET_BANKING,3135.01,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,6
TXN2BAE737BA15E,2026-07-08T04:30:27.833711,CUST003126,DEV00006428,MER003797,Entertainment,ATM,2272.0,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,23
TXN8D09FFA6D76A,2026-07-08T04:30:28.847728,CUST008382,DEV00017288,MER001380,E-Commerce,CARD,3466.62,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,10
TXN08A09E56A553,2026-07-08T04:30:29.859179,CUST002175,DEV00004399,MER004270,Supermarket,ATM,4780.7,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,24
TXN24FA4732BB38,2026-07-08T04:30:30.871119,CUST002194,DEV00004448,MER004475,Streaming,UPI,2854.62,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,22
TXN58C777D3688B,2026-07-08T04:30:31.888186,CUST007290,DEV00015086,MER003275,Grocery,NET_BANKING,2791.32,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,21
TXNA19CE960995D,2026-07-08T04:30:32.904071,CUST009991,DEV00020676,MER002114,Food Delivery,NET_BANKING,5332.11,Lucknow,Uttar Pradesh,HDFC Bank,SUCCESS,0,NONE,16
TXN3A80B09F1F3D,2026-07-08T04:30:33.919948,CUST005451,DEV00011267,MER003342,App Store,CARD,2322.42,Mumbai,Maharashtra,State Bank of India,SUCCESS,0,NONE,15
TXN7F9972E1D0C7,2026-07-08T04:30:34.930056,CUST004298,DEV00008870,MER004417,Ride Sharing,ATM,6247.29,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,17
TXN7E1B97E9B0E2,2026-07-08T04:30:35.942057,CUST003700,DEV00007639,MER000421,Travel,CARD,2038.36,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,17
TXNFA466953642B,2026-07-08T04:30:36.953787,CUST009895,DEV00020473,MER000690,International,ATM,2228.24,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,10
TXNE035A3615CFB,2026-07-08T04:30:37.970797,CUST002125,DEV00004295,MER004765,Supermarket,NET_BANKING,4141.06,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,25
TXN6B67819A86AA,2026-07-08T04:30:38.986646,CUST000819,DEV00001645,MER003315,Streaming,NET_BANKING,3618.88,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,23
TXNE00D633C6BBC,2026-07-08T04:30:40.000455,CUST001414,DEV00002872,MER000614,Crypto,ATM,5268.67,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,10
TXN0368489C1E13,2026-07-08T04:30:41.015048,CUST005107,DEV00010562,MER004981,Food Delivery,NET_BANKING,1587.72,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,10
TXN421FD83C4A2A,2026-07-08T04:30:42.030870,CUST005195,DEV00010735,MER004388,Fuel,NET_BANKING,2282.45,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,25
TXN4ABAC6B71218,2026-07-08T04:30:43.048039,CUST009188,DEV00018989,MER001278,App Store,ATM,3697.55,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,14
TXN73627D914CC8,2026-07-08T04:30:44.065415,CUST002191,DEV00004438,MER002288,Entertainment,ATM,1882.14,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,23
TXN4501859BDA10,2026-07-08T04:30:45.080944,CUST003575,DEV00007374,MER004673,Airlines,NET_BANKING,1804.86,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,7
TXN112E77C4F110,2026-07-08T04:30:46.096994,CUST008021,DEV00016569,MER004030,Ride Sharing,CARD,3640.97,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,13
TXN5BE161E92000,2026-07-08T04:30:47.112079,CUST001380,DEV00002807,MER002061,Ride Sharing,UPI,1505.5,Nagpur,Maharashtra,HDFC Bank,SUCCESS,0,NONE,24
TXN633A998E089A,2026-07-08T04:30:48.128981,CUST001425,DEV00002891,MER003255,Charity,UPI,4798.4,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,25
TXN5346340BA6E9,2026-07-08T04:30:49.145035,CUST007823,DEV00016178,MER000604,Supermarket,ATM,4450.85,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,19
TXN03A468E9CE98,2026-07-08T04:30:50.161270,CUST004555,DEV00009405,MER001970,Telecom,UPI,2202.13,Vijayawada,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,13
TXNF3BF4FA6586E,2026-07-08T04:30:51.178126,CUST000728,DEV00001469,MER003271,Streaming,NET_BANKING,2563.68,Vijayawada,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,23
TXN44F29C8F822C,2026-07-08T04:30:52.192987,CUST008132,DEV00016792,MER002948,Jewellery,NET_BANKING,3327.52,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,20
TXNB892B1EEDD4E,2026-07-08T04:30:53.205660,CUST009146,DEV00018900,MER004881,Crypto,NET_BANKING,822.08,Coimbatore,Tamil Nadu,HDFC Bank,SUCCESS,1,NEW_DEVICE,83
TXN313E4AD9A4E0,2026-07-08T04:30:54.221137,CUST000987,DEV00001994,MER001736,Ride Sharing,UPI,4209.04,Coimbatore,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,23
TXN586DA41E9DFB,2026-07-08T04:30:55.230236,CUST003558,DEV00007335,MER002431,Hotels,CARD,5749.57,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,22
TXN4C8D80E47287,2026-07-08T04:30:56.240167,CUST006883,DEV00014225,MER001288,E-Commerce,CARD,4474.07,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,19
TXN64634952FA01,2026-07-08T04:30:57.256565,CUST003883,DEV00008018,MER004578,Telecom,UPI,2724.14,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,17
TXND312F84ABD0F,2026-07-08T04:30:58.271251,CUST000075,DEV00000158,MER002333,Electronics,UPI,853.28,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,5
TXN4CB19213113A,2026-07-08T04:30:59.286848,CUST003684,DEV00007606,MER002396,Telecom,CARD,1337.72,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,15
TXNDBA84EFCAF0E,2026-07-08T04:31:00.298068,CUST004876,DEV00010097,MER000554,Telecom,ATM,4760.37,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,18
TXN518C4A253917,2026-07-08T04:31:01.310688,CUST005585,DEV00011553,MER000187,Crypto,UPI,1560.13,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,9
TXNB67F2F42A597,2026-07-08T04:31:02.325106,CUST003990,DEV00008239,MER004765,Supermarket,ATM,2038.7,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,16
TXNC1B664121F44,2026-07-08T04:31:03.340064,CUST007890,DEV00016310,MER001907,Streaming,UPI,2838.9,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,19
TXND43110110EF3,2026-07-08T04:31:04.352800,CUST009315,DEV00019250,MER001444,E-Commerce,CARD,4119.84,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,19
TXN96657664DE73,2026-07-08T04:31:05.369239,CUST009054,DEV00018705,MER003738,Electronics,ATM,3642.92,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,8
TXND8E57DDD9D66,2026-07-08T04:31:06.384508,CUST001255,DEV00002548,MER001947,Grocery,CARD,2112.9,Chandigarh,Chandigarh,Axis Bank,FAILED,0,NONE,18
TXN7219795F8E80,2026-07-08T04:31:07.423815,CUST006830,DEV00014123,MER002502,Telecom,UPI,6757.64,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,24
TXNF75BAE7ACD98,2026-07-08T04:31:08.433100,CUST000807,DEV00001623,MER002795,Jewellery,NET_BANKING,832.69,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,18
TXN32B7CAFF16D5,2026-07-08T04:31:09.446730,CUST006383,DEV00013176,MER000132,Travel,NET_BANKING,15307.16,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,8
