device_id,customer_id,device_type,os_family,manufacturer,risk_weight,is_mobile,is_rooted,is_emulator,is_trusted,first_seen_date,last_seen_date
DEV00007457,CUST003613,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-02-11,2025-02-11
DEV00007458,CUST003613,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-03-19,2025-03-19
DEV00007459,CUST003614,Mobile,Android,Samsung,0.15,True,False,False,True,2020-03-28,2020-03-28
DEV00007460,CUST003614,Tablet,iOS,Apple,0.06,True,False,False,True,2025-03-03,2025-03-03
DEV00007461,CUST003615,Tablet,Android,Samsung,0.18,True,False,False,True,2020-03-25,2020-03-25
DEV00007462,CUST003615,Laptop,Windows,Dell,0.1,False,False,False,True,2022-06-09,2022-06-09
DEV00007463,CUST003615,Tablet,Android,Samsung,0.18,True,False,False,True,2026-01-20,2026-01-20
DEV00007464,CUST003616,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-05-26,2022-05-26
DEV00007465,CUST003616,Laptop,macOS,Apple,0.06,False,False,False,True,2026-02-08,2026-02-08
DEV00007466,CUST003617,Mobile,Android,Samsung,0.15,True,False,False,True,2025-04-03,2025-04-03
DEV00007467,CUST003617,Laptop,Windows,HP,0.12,False,False,False,True,2024-11-13,2024-11-13
DEV00007468,CUST003618,Laptop,macOS,Apple,0.06,False,False,False,True,2023-10-30,2023-10-30
DEV00007469,CUST003619,Mobile,Android,Oppo,0.22,True,False,False,False,2025-09-07,2025-09-07
DEV00007470,CUST003619,Mobile,Android,Samsung,0.15,True,False,False,True,2024-05-09,2024-05-09
DEV00007471,CUST003620,Laptop,Windows,Asus,0.12,False,False,False,True,2026-01-01,2026-01-01
DEV00007472,CUST003620,Mobile,Android,Samsung,0.15,True,False,False,True,2020-11-19,2020-11-19
DEV00007473,CUST003620,Laptop,Windows,HP,0.12,False,False,False,True,2023-05-24,2023-05-24
DEV00007474,CUST003621,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-01-14,2021-01-14
DEV00007475,CUST003621,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-10-16,2025-10-16
DEV00007476,CUST003621,Mobile,Android,Xiaomi,0.2,True,False,False,False,2025-02-02,2025-02-02
DEV00007477,CUST003622,Tablet,Android,Samsung,0.18,True,False,False,True,2021-09-15,2021-09-15
DEV00007478,CUST003622,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-01-23,2025-01-23
DEV00007479,CUST003623,Laptop,Windows,Asus,0.12,False,False,False,True,2023-01-27,2023-01-27
DEV00007480,CUST003623,Mobile,Android,Realme,0.22,True,False,False,True,2023-04-06,2023-04-06
DEV00007481,CUST003624,Mobile,Android,Realme,0.22,True,False,False,True,2022-02-23,2022-02-23
DEV00007482,CUST003624,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-12-07,2021-12-07
DEV00007483,CUST003624,Mobile,Android,Realme,0.22,True,False,False,True,2026-05-22,2026-05-22
DEV00007484,CUST003625,Laptop,Windows,Asus,0.12,False,False,False,False,2024-04-29,2024-04-29
DEV00007485,CUST003625,Laptop,macOS,Apple,0.06,False,False,False,True,2022-10-17,2022-10-17
DEV00007486,CUST003625,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-12-21,2022-12-21
DEV00007487,CUST003626,Mobile,iOS,Apple,0.05,True,False,False,True,2023-12-09,2023-12-09
DEV00007488,CUST003626,Tablet,iOS,Apple,0.06,True,False,False,True,2024-04-05,2024-04-05
DEV00007489,CUST003626,Tablet,iOS,Apple,0.06,True,False,False,True,2022-07-04,2022-07-04
DEV00007490,CUST003627,Laptop,Windows,HP,0.12,False,False,False,False,2020-11-04,2020-11-04
DEV00007491,CUST003627,Mobile,Android,Realme,0.22,True,False,False,True,2023-11-12,2023-11-12
DEV00007492,CUST003628,Mobile,Android,Xiaomi,0.2,True,False,False,True,2026-07-02,2026-07-02
DEV00007493,CUST003628,Tablet,Android,Samsung,0.18,True,False,False,True,2024-11-14,2024-11-14
DEV00007494,CUST003629,Mobile,iOS,Apple,0.05,True,True,False,True,2022-03-01,2022-03-01
DEV00007495,CUST003629,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-12-10,2023-12-10
DEV00007496,CUST003629,Tablet,Android,Samsung,0.18,True,False,False,True,2022-03-30,2022-03-30
DEV00007497,CUST003630,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-11-09,2025-11-09
DEV00007498,CUST003631,Mobile,Android,Vivo,0.22,True,False,False,True,2023-04-22,2023-04-22
DEV00007499,CUST003631,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-03-14,2025-03-14
DEV00007500,CUST003631,Mobile,Android,Xiaomi,0.2,True,False,False,True,2023-04-03,2023-04-03
DEV00007501,CUST003632,Laptop,Windows,HP,0.12,False,False,False,True,2021-07-27,2021-07-27
DEV00007502,CUST003633,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-10-06,2023-10-06
DEV00007503,CUST003633,Laptop,macOS,Apple,0.06,False,False,False,True,2020-06-14,2020-06-14
DEV00007504,CUST003634,Mobile,iOS,Apple,0.05,True,False,False,True,2025-05-06,2025-05-06
DEV00007505,CUST003634,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-02-05,2022-02-05
DEV00007506,CUST003635,Laptop,Windows,Asus,0.12,False,True,False,True,2022-12-25,2022-12-25
DEV00007507,CUST003635,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-10-30,2022-10-30
DEV00007508,CUST003635,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-01-15,2022-01-15
DEV00007509,CUST003636,Laptop,Windows,Asus,0.12,False,False,False,True,2021-12-30,2021-12-30
DEV00007510,CUST003636,Mobile,Android,Samsung,0.15,True,False,False,True,2022-10-10,2022-10-10
DEV00007511,CUST003636,Tablet,Android,Samsung,0.18,True,False,False,True,2023-05-01,2023-05-01
DEV00007512,CUST003637,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-12-22,2023-12-22
DEV00007513,CUST003637,Laptop,macOS,Apple,0.06,False,False,False,True,2025-11-26,2025-11-26
DEV00007514,CUST003638,Laptop,Windows,Dell,0.1,False,False,False,True,2026-02-12,2026-02-12
DEV00007515,CUST003638,Mobile,Android,OnePlus,0.15,True,False,False,True,2020-07-09,2020-07-09
DEV00007516,CUST003638,Laptop,Windows,Lenovo,0.1,False,False,False,True,2023-03-18,2023-03-18
DEV00007517,CUST003639,Mobile,Android,Samsung,0.15,True,False,False,True,2023-03-21,2023-03-21
DEV00007518,CUST003639,Laptop,Windows,HP,0.12,False,False,False,True,2021-05-01,2021-05-01
DEV00007519,CUST003639,Mobile,Android,Samsung,0.15,True,False,False,True,2024-02-02,2024-02-02
DEV00007520,CUST003640,Tablet,iOS,Apple,0.06,True,False,False,True,2022-12-09,2022-12-09
DEV00007521,CUST003641,Tablet,Android,Samsung,0.18,True,False,False,True,2023-04-14,2023-04-14
DEV00007522,CUST003642,Laptop,Windows,Dell,0.1,False,False,False,False,2023-07-07,2023-07-07
DEV00007523,CUST003642,Mobile,Android,Realme,0.22,True,False,False,True,2020-02-03,2020-02-03
DEV00007524,CUST003643,Laptop,Windows,Dell,0.1,False,False,False,True,2023-08-10,2023-08-10
DEV00007525,CUST003643,Mobile,iOS,Apple,0.05,True,False,False,True,2020-01-19,2020-01-19
DEV00007526,CUST003643,Tablet,Android,Samsung,0.18,True,False,False,True,2023-01-16,2023-01-16
DEV00007527,CUST003644,Laptop,Windows,HP,0.12,False,False,False,True,2021-11-13,2021-11-13
DEV00007528,CUST003645,Tablet,Android,Samsung,0.18,True,False,False,True,2020-05-14,2020-05-14
DEV00007529,CUST003645,Mobile,Android,Vivo,0.22,True,False,False,True,2022-10-28,2022-10-28
DEV00007530,CUST003646,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-11-21,2021-11-21
DEV00007531,CUST003647,Mobile,Android,Vivo,0.22,True,True,False,True,2026-03-20,2026-03-20
DEV00007532,CUST003647,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-05-07,2021-05-07
DEV00007533,CUST003647,Tablet,Android,Samsung,0.18,True,False,True,True,2020-01-29,2020-01-29
DEV00007534,CUST003648,Tablet,Android,Samsung,0.18,True,False,False,True,2026-02-15,2026-02-15
DEV00007535,CUST003649,Laptop,Windows,Dell,0.1,False,False,False,True,2020-02-11,2020-02-11
DEV00007536,CUST003649,Tablet,iOS,Apple,0.06,True,False,False,True,2020-09-13,2020-09-13
DEV00007537,CUST003650,Laptop,Windows,Asus,0.12,False,False,False,True,2024-03-30,2024-03-30
DEV00007538,CUST003650,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-01-07,2023-01-07
DEV00007539,CUST003651,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-02-03,2025-02-03
DEV00007540,CUST003651,Mobile,Android,Realme,0.22,True,False,False,True,2023-06-16,2023-06-16
DEV00007541,CUST003651,Tablet,iOS,Apple,0.06,True,False,False,True,2024-08-01,2024-08-01
DEV00007542,CUST003652,Mobile,Android,Samsung,0.15,True,False,False,True,2022-03-31,2022-03-31
DEV00007543,CUST003652,Tablet,Android,Samsung,0.18,True,False,False,True,2026-01-23,2026-01-23
DEV00007544,CUST003653,Mobile,Android,Samsung,0.15,True,False,False,True,2022-07-29,2022-07-29
DEV00007545,CUST003653,Tablet,iOS,Apple,0.06,True,False,False,True,2025-08-27,2025-08-27
DEV00007546,CUST003654,Tablet,Android,Samsung,0.18,True,False,False,True,2025-10-13,2025-10-13
DEV00007547,CUST003654,Mobile,Android,OnePlus,0.15,True,False,False,True,2020-04-19,2020-04-19
DEV00007548,CUST003654,Mobile,Android,Vivo,0.22,True,False,False,True,2024-02-06,2024-02-06
DEV00007549,CUST003655,Laptop,Windows,Dell,0.1,False,False,False,True,2023-05-04,2023-05-04
DEV00007550,CUST003656,Tablet,Android,Lenovo,0.18,True,False,False,True,2025-09-11,2025-09-11
DEV00007551,CUST003656,Laptop,Windows,HP,0.12,False,False,False,True,2023-09-06,2023-09-06
DEV00007552,CUST003657,Mobile,Android,Realme,0.22,True,False,False,True,2025-10-03,2025-10-03
DEV00007553,CUST003657,Laptop,Windows,Lenovo,0.1,False,False,False,True,2025-06-04,2025-06-04
DEV00007554,CUST003658,Mobile,iOS,Apple,0.05,True,False,False,False,2023-11-20,2023-11-20
DEV00007555,CUST003658,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-07-13,2025-07-13
DEV00007556,CUST003658,Mobile,Android,Realme,0.22,True,False,False,True,2026-04-02,2026-04-02
DEV00007557,CUST003659,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-03-14,2023-03-14
DEV00007558,CUST003659,Mobile,iOS,Apple,0.05,True,False,False,True,2023-08-11,2023-08-11
DEV00007559,CUST003660,Laptop,Windows,HP,0.12,False,False,False,True,2024-09-23,2024-09-23
DEV00007560,CUST003661,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-10-22,2023-10-22
DEV00007561,CUST003662,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-02-05,2022-02-05
DEV00007562,CUST003662,Tablet,iOS,Apple,0.06,True,False,True,False,2025-06-03,2025-06-03
DEV00007563,CUST003663,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-05-29,2024-05-29
DEV00007564,CUST003663,Laptop,Windows,Dell,0.1,False,False,False,True,2023-01-08,2023-01-08
DEV00007565,CUST003664,Laptop,macOS,Apple,0.06,False,False,False,True,2025-12-21,2025-12-21
DEV00007566,CUST003664,Mobile,Android,Oppo,0.22,True,False,False,True,2020-08-10,2020-08-10
DEV00007567,CUST003664,Mobile,Android,Xiaomi,0.2,True,False,False,False,2021-06-24,2021-06-24
DEV00007568,CUST003665,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-10-20,2022-10-20
DEV00007569,CUST003665,Laptop,Windows,Dell,0.1,False,False,False,True,2020-11-25,2020-11-25
DEV00007570,CUST003666,Laptop,Windows,Dell,0.1,False,False,False,True,2021-10-04,2021-10-04
DEV00007571,CUST003667,Mobile,Android,Vivo,0.22,True,False,False,False,2022-05-29,2022-05-29
DEV00007572,CUST003668,Mobile,iOS,Apple,0.05,True,False,False,True,2025-01-14,2025-01-14
DEV00007573,CUST003668,Mobile,Android,Realme,0.22,True,False,False,True,2025-09-15,2025-09-15
DEV00007574,CUST003669,Laptop,Windows,Asus,0.12,False,False,False,True,2024-04-23,2024-04-23
DEV00007575,CUST003669,Tablet,Android,Lenovo,0.18,True,False,False,False,2021-11-18,2021-11-18
DEV00007576,CUST003670,Laptop,Windows,Dell,0.1,False,False,False,True,2020-07-29,2020-07-29
DEV00007577,CUST003671,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-03-16,2023-03-16
DEV00007578,CUST003671,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-12-23,2022-12-23
DEV00007579,CUST003671,Tablet,Android,Samsung,0.18,True,True,False,True,2025-02-07,2025-02-07
DEV00007580,CUST003672,Tablet,iOS,Apple,0.06,True,False,False,True,2024-04-28,2024-04-28
DEV00007581,CUST003672,Mobile,Android,Realme,0.22,True,False,False,True,2023-10-03,2023-10-03
DEV00007582,CUST003673,Laptop,Windows,Dell,0.1,False,False,False,True,2024-01-30,2024-01-30
DEV00007583,CUST003673,Tablet,iOS,Apple,0.06,True,False,False,True,2021-10-31,2021-10-31
DEV00007584,CUST003674,Mobile,Android,Realme,0.22,True,False,False,True,2023-03-28,2023-03-28
DEV00007585,CUST003674,Tablet,iOS,Apple,0.06,True,False,False,True,2025-03-07,2025-03-07
DEV00007586,CUST003675,Mobile,Android,Realme,0.22,True,False,False,True,2023-04-21,2023-04-21
DEV00007587,CUST003675,Tablet,iOS,Apple,0.06,True,False,False,True,2022-12-17,2022-12-17
DEV00007588,CUST003676,Mobile,Android,OnePlus,0.15,True,False,False,True,2022-11-23,2022-11-23
DEV00007589,CUST003677,Mobile,iOS,Apple,0.05,True,False,False,False,2023-06-06,2023-06-06
DEV00007590,CUST003678,Laptop,macOS,Apple,0.06,False,False,False,True,2021-01-06,2021-01-06
DEV00007591,CUST003678,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-02-24,2025-02-24
DEV00007592,CUST003679,Laptop,macOS,Apple,0.06,False,False,False,True,2024-08-23,2024-08-23
DEV00007593,CUST003679,Laptop,Windows,Asus,0.12,False,False,False,True,2025-01-05,2025-01-05
DEV00007594,CUST003679,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-04-23,2020-04-23
DEV00007595,CUST003680,Tablet,Android,Samsung,0.18,True,False,False,True,2025-06-30,2025-06-30
DEV00007596,CUST003680,Mobile,Android,Realme,0.22,True,False,False,True,2025-12-17,2025-12-17
DEV00007597,CUST003681,Tablet,iOS,Apple,0.06,True,False,False,True,2024-03-13,2024-03-13
DEV00007598,CUST003681,Laptop,Windows,Dell,0.1,False,False,False,True,2024-08-29,2024-08-29
DEV00007599,CUST003681,Laptop,Windows,HP,0.12,False,False,False,True,2022-09-17,2022-09-17
DEV00007600,CUST003681,Mobile,iOS,Apple,0.05,True,False,False,True,2022-09-17,2022-09-17
DEV00007601,CUST003682,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-04-06,2022-04-06
DEV00007602,CUST003683,Mobile,Android,OnePlus,0.15,True,False,False,True,2025-08-09,2025-08-09
DEV00007603,CUST003683,Laptop,Windows,HP,0.12,False,False,False,True,2022-01-03,2022-01-03
DEV00007604,CUST003683,Mobile,Android,Samsung,0.15,True,False,False,True,2023-09-25,2023-09-25
DEV00007605,CUST003684,Laptop,macOS,Apple,0.06,False,False,False,True,2020-08-12,2020-08-12
DEV00007606,CUST003684,Mobile,Android,Vivo,0.22,True,False,False,True,2020-05-16,2020-05-16
DEV00007607,CUST003685,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-05-07,2024-05-07
DEV00007608,CUST003685,Laptop,Windows,Lenovo,0.1,False,False,True,True,2023-02-20,2023-02-20
DEV00007609,CUST003686,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-06-18,2024-06-18
DEV00007610,CUST003686,Laptop,macOS,Apple,0.06,False,False,False,True,2026-02-19,2026-02-19
DEV00007611,CUST003687,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-12-27,2020-12-27
DEV00007612,CUST003687,Mobile,Android,OnePlus,0.15,True,False,False,True,2023-12-08,2023-12-08
DEV00007613,CUST003688,Mobile,Android,Samsung,0.15,True,False,False,True,2020-06-27,2020-06-27
DEV00007614,CUST003688,Laptop,Windows,Dell,0.1,False,False,False,True,2026-01-04,2026-01-04
DEV00007615,CUST003688,Mobile,Android,Xiaomi,0.2,True,False,False,True,2021-08-03,2021-08-03
DEV00007616,CUST003688,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-04-11,2025-04-11
DEV00007617,CUST003688,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-08-01,2023-08-01
DEV00007618,CUST003689,Mobile,Android,Oppo,0.22,True,False,False,True,2021-04-19,2021-04-19
DEV00007619,CUST003690,Laptop,Windows,Dell,0.1,False,False,False,True,2021-11-07,2021-11-07
DEV00007620,CUST003690,Mobile,Android,Samsung,0.15,True,False,False,False,2024-03-12,2024-03-12
DEV00007621,CUST003691,Laptop,macOS,Apple,0.06,False,False,False,True,2024-01-05,2024-01-05
DEV00007622,CUST003692,Mobile,Android,Realme,0.22,True,False,False,True,2022-05-09,2022-05-09
DEV00007623,CUST003692,Laptop,macOS,Apple,0.06,False,False,False,True,2024-05-14,2024-05-14
DEV00007624,CUST003693,Mobile,Android,Oppo,0.22,True,False,True,True,2022-04-09,2022-04-09
DEV00007625,CUST003693,Tablet,Android,Samsung,0.18,True,False,False,True,2021-05-30,2021-05-30
DEV00007626,CUST003693,Mobile,Android,Vivo,0.22,True,True,False,True,2023-03-29,2023-03-29
DEV00007627,CUST003694,Mobile,Android,Xiaomi,0.2,True,True,False,True,2023-07-12,2023-07-12
DEV00007628,CUST003694,Laptop,Windows,Asus,0.12,False,False,False,True,2023-11-22,2023-11-22
DEV00007629,CUST003695,Mobile,Android,Oppo,0.22,True,False,False,True,2025-07-28,2025-07-28
DEV00007630,CUST003695,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-11-01,2021-11-01
DEV00007631,CUST003695,Mobile,Android,Oppo,0.22,True,True,False,True,2022-09-10,2022-09-10
DEV00007632,CUST003696,Laptop,Windows,Lenovo,0.1,False,False,False,True,2021-02-16,2021-02-16
DEV00007633,CUST003696,Mobile,Android,Oppo,0.22,True,False,False,True,2023-10-24,2023-10-24
DEV00007634,CUST003697,Mobile,Android,Realme,0.22,True,False,False,True,2020-07-21,2020-07-21
DEV00007635,CUST003697,Laptop,Windows,HP,0.12,False,False,False,True,2021-07-01,2021-07-01
DEV00007636,CUST003697,Mobile,iOS,Apple,0.05,True,False,False,True,2021-05-09,2021-05-09
DEV00007637,CUST003698,Mobile,Android,Realme,0.22,True,False,False,True,2021-08-19,2021-08-19
DEV00007638,CUST003699,Laptop,macOS,Apple,0.06,False,False,False,True,2021-06-22,2021-06-22
DEV00007639,CUST003700,Tablet,Android,Lenovo,0.18,True,False,False,True,2026-02-08,2026-02-08
DEV00007640,CUST003701,Tablet,Android,Samsung,0.18,True,False,False,True,2026-05-12,2026-05-12
DEV00007641,CUST003701,Laptop,Windows,Asus,0.12,False,False,False,True,2021-10-24,2021-10-24
DEV00007642,CUST003702,Mobile,Android,Xiaomi,0.2,True,False,False,True,2025-10-28,2025-10-28
DEV00007643,CUST003703,Mobile,Android,Vivo,0.22,True,False,False,True,2025-02-20,2025-02-20
DEV00007644,CUST003703,Laptop,Windows,Asus,0.12,False,True,False,True,2023-01-31,2023-01-31
DEV00007645,CUST003704,Laptop,macOS,Apple,0.06,False,False,False,False,2022-08-30,2022-08-30
DEV00007646,CUST003705,Mobile,iOS,Apple,0.05,True,False,False,True,2021-11-02,2021-11-02
DEV00007647,CUST003705,Mobile,Android,Samsung,0.15,True,False,False,True,2022-03-21,2022-03-21
DEV00007648,CUST003705,Mobile,Android,Realme,0.22,True,False,False,True,2026-02-11,2026-02-11
DEV00007649,CUST003705,Mobile,iOS,Apple,0.05,True,False,False,True,2022-03-11,2022-03-11
DEV00007650,CUST003706,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-11-05,2024-11-05
DEV00007651,CUST003706,Laptop,Windows,Asus,0.12,False,False,False,True,2021-10-19,2021-10-19
DEV00007652,CUST003707,Tablet,Android,Samsung,0.18,True,False,False,True,2021-12-24,2021-12-24
DEV00007653,CUST003707,Mobile,Android,Samsung,0.15,True,False,False,True,2020-04-24,2020-04-24
DEV00007654,CUST003708,Mobile,Android,Realme,0.22,True,False,False,True,2023-02-12,2023-02-12
DEV00007655,CUST003709,Laptop,Windows,HP,0.12,False,False,False,True,2022-10-27,2022-10-27
DEV00007656,CUST003710,Mobile,Android,Oppo,0.22,True,False,False,True,2020-05-21,2020-05-21
DEV00007657,CUST003710,Mobile,Android,Xiaomi,0.2,True,False,False,True,2022-02-13,2022-02-13
DEV00007658,CUST003711,Laptop,Windows,Asus,0.12,False,False,False,True,2022-04-28,2022-04-28
DEV00007659,CUST003711,Mobile,Android,Realme,0.22,True,False,False,True,2024-02-04,2024-02-04
DEV00007660,CUST003712,Laptop,Windows,HP,0.12,False,False,False,True,2026-06-30,2026-06-30
DEV00007661,CUST003712,Laptop,macOS,Apple,0.06,False,False,False,True,2024-01-20,2024-01-20
DEV00007662,CUST003712,Mobile,Android,Oppo,0.22,True,False,False,True,2022-01-28,2022-01-28
DEV00007663,CUST003713,Laptop,Windows,Lenovo,0.1,False,True,False,True,2025-05-28,2025-05-28
DEV00007664,CUST003713,Tablet,iOS,Apple,0.06,True,False,False,True,2026-04-02,2026-04-02
DEV00007665,CUST003714,Mobile,Android,Vivo,0.22,True,False,False,True,2023-03-13,2023-03-13
DEV00007666,CUST003714,Tablet,Android,Samsung,0.18,True,False,False,True,2021-02-05,2021-02-05
DEV00007667,CUST003715,Laptop,Windows,Lenovo,0.1,False,False,False,True,2026-05-29,2026-05-29
DEV00007668,CUST003715,Laptop,Windows,Asus,0.12,False,False,False,True,2020-01-03,2020-01-03
DEV00007669,CUST003715,Laptop,Windows,Asus,0.12,False,False,False,True,2024-02-20,2024-02-20
DEV00007670,CUST003716,Laptop,Windows,Dell,0.1,False,False,False,True,2024-02-16,2024-02-16
DEV00007671,CUST003716,Laptop,Windows,Lenovo,0.1,False,False,False,True,2020-10-20,2020-10-20
DEV00007672,CUST003716,Laptop,Windows,Lenovo,0.1,False,True,False,True,2025-09-09,2025-09-09
DEV00007673,CUST003716,Laptop,macOS,Apple,0.06,False,False,False,True,2022-12-22,2022-12-22
DEV00007674,CUST003716,Tablet,Android,Lenovo,0.18,True,False,False,True,2023-05-22,2023-05-22
DEV00007675,CUST003717,Mobile,Android,Samsung,0.15,True,False,False,True,2022-03-24,2022-03-24
DEV00007676,CUST003717,Mobile,iOS,Apple,0.05,True,False,False,True,2023-01-13,2023-01-13
DEV00007677,CUST003718,Mobile,iOS,Apple,0.05,True,False,False,True,2023-05-07,2023-05-07
DEV00007678,CUST003718,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-04-30,2022-04-30
DEV00007679,CUST003719,Laptop,Windows,Lenovo,0.1,False,False,False,True,2020-09-23,2020-09-23
DEV00007680,CUST003720,Laptop,Windows,Lenovo,0.1,False,False,False,True,2022-09-13,2022-09-13
DEV00007681,CUST003720,Tablet,iOS,Apple,0.06,True,False,False,True,2022-02-02,2022-02-02
DEV00007682,CUST003721,Tablet,iOS,Apple,0.06,True,False,False,True,2023-02-27,2023-02-27
DEV00007683,CUST003721,Mobile,Android,OnePlus,0.15,True,False,False,True,2024-04-10,2024-04-10
DEV00007684,CUST003721,Laptop,Windows,HP,0.12,False,False,False,True,2022-08-11,2022-08-11
DEV00007685,CUST003722,Laptop,Windows,HP,0.12,False,False,False,True,2020-10-10,2020-10-10
DEV00007686,CUST003723,Laptop,macOS,Apple,0.06,False,False,False,True,2023-05-02,2023-05-02
DEV00007687,CUST003723,Tablet,iOS,Apple,0.06,True,False,False,True,2025-05-29,2025-05-29
DEV00007688,CUST003724,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-08-11,2020-08-11
DEV00007689,CUST003725,Laptop,Windows,Asus,0.12,False,False,False,True,2023-04-16,2023-04-16
DEV00007690,CUST003725,Mobile,Android,Samsung,0.15,True,False,False,False,2026-05-17,2026-05-17
DEV00007691,CUST003726,Mobile,Android,Vivo,0.22,True,False,False,True,2021-06-16,2021-06-16
DEV00007692,CUST003727,Tablet,iOS,Apple,0.06,True,False,True,True,2023-11-26,2023-11-26
DEV00007693,CUST003728,Laptop,Windows,HP,0.12,False,True,False,False,2024-08-27,2024-08-27
DEV00007694,CUST003729,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-12-20,2022-12-20
DEV00007695,CUST003730,Tablet,Android,Lenovo,0.18,True,False,False,True,2021-05-08,2021-05-08
DEV00007696,CUST003730,Laptop,Windows,HP,0.12,False,False,False,True,2020-07-30,2020-07-30
DEV00007697,CUST003731,Laptop,macOS,Apple,0.06,False,False,False,True,2021-05-15,2021-05-15
DEV00007698,CUST003731,Laptop,Windows,Asus,0.12,False,False,False,True,2025-04-12,2025-04-12
DEV00007699,CUST003732,Laptop,Windows,Lenovo,0.1,False,False,False,False,2024-05-28,2024-05-28
DEV00007700,CUST003733,Tablet,Android,Lenovo,0.18,True,False,False,True,2022-02-04,2022-02-04
DEV00007701,CUST003733,Tablet,iOS,Apple,0.06,True,False,False,True,2020-05-27,2020-05-27
DEV00007702,CUST003734,Mobile,iOS,Apple,0.05,True,False,False,False,2023-08-11,2023-08-11
DEV00007703,CUST003734,Mobile,Android,Vivo,0.22,True,False,False,True,2023-08-07,2023-08-07
DEV00007704,CUST003735,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-10-21,2024-10-21
DEV00007705,CUST003736,Mobile,Android,OnePlus,0.15,True,False,False,True,2021-02-10,2021-02-10
DEV00007706,CUST003736,Tablet,iOS,Apple,0.06,True,False,False,True,2026-06-13,2026-06-13
DEV00007707,CUST003737,Laptop,Windows,Asus,0.12,False,False,False,True,2025-08-30,2025-08-30
DEV00007708,CUST003738,Laptop,Windows,Asus,0.12,False,False,False,True,2022-01-26,2022-01-26
DEV00007709,CUST003739,Tablet,iOS,Apple,0.06,True,False,False,True,2021-09-06,2021-09-06
DEV00007710,CUST003739,Tablet,Android,Samsung,0.18,True,False,False,True,2023-09-16,2023-09-16
DEV00007711,CUST003740,Tablet,Android,Lenovo,0.18,True,False,False,True,2024-05-31,2024-05-31
DEV00007712,CUST003740,Laptop,macOS,Apple,0.06,False,False,False,True,2020-12-06,2020-12-06
DEV00007713,CUST003740,Mobile,Android,OnePlus,0.15,True,False,False,True,2026-05-05,2026-05-05
DEV00007714,CUST003741,Tablet,iOS,Apple,0.06,True,False,False,True,2024-10-11,2024-10-11
DEV00007715,CUST003741,Mobile,Android,Samsung,0.15,True,False,False,True,2024-04-27,2024-04-27
DEV00007716,CUST003741,Laptop,Windows,Asus,0.12,False,False,False,True,2020-01-13,2020-01-13
DEV00007717,CUST003742,Mobile,iOS,Apple,0.05,True,False,False,True,2020-12-06,2020-12-06
DEV00007718,CUST003742,Laptop,Windows,HP,0.12,False,False,False,True,2021-02-01,2021-02-01
DEV00007719,CUST003743,Tablet,Android,Lenovo,0.18,True,False,False,True,2020-12-09,2020-12-09
DEV00007720,CUST003743,Mobile,Android,Xiaomi,0.2,True,False,False,True,2020-12-03,2020-12-03
DEV00007721,CUST003744,Laptop,Windows,Lenovo,0.1,False,False,False,True,2024-04-11,2024-04-11
DEV00007722,CUST003745,Mobile,Android,Vivo,0.22,True,False,True,True,2020-03-22,2020-03-22
