transaction_id,timestamp,customer_id,device_id,merchant_id,merchant_category,transaction_type,amount,city,state,bank,status,is_fraud,fraud_type,risk_score,kafka_timestamp
TXN9030CD006BAE,2026-07-08T17:26:43.845745,CUST003462,DEV00007140,MER002478,E-Commerce,NET_BANKING,3179.09,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,7,2026-07-08 11:56:43.845
TXN18D6ABFA7A56,2026-07-08T16:24:50.408826,CUST005908,DEV00012236,MER002043,Entertainment,UPI,1260.3,Chandigarh,Chandigarh,State Bank of India,SUCCESS,0,NONE,20,2026-07-08 10:54:50.408
TXN47032B97519E,2026-07-08T16:53:00.786010,CUST003171,DEV00006506,MER001417,Gaming,UPI,490.64,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,13,2026-07-08 11:23:00.786
TXN5F44FB918975,2026-07-08T16:17:53.886904,CUST007114,DEV00014728,MER004524,E-Commerce,UPI,2339.46,Kochi,Kerala,ICICI Bank,SUCCESS,0,NONE,16,2026-07-08 10:47:53.887
TXNFEC45F2E4E1A,2026-07-08T16:17:54.904615,CUST006802,DEV00014069,MER002954,Travel,ATM,1710.55,Visakhapatnam,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,13,2026-07-08 10:47:54.904
TXNFB1341D9F012,2026-07-08T17:18:03.692780,CUST007243,DEV00014998,MER004203,International,NET_BANKING,5854.04,Pune,Maharashtra,ICICI Bank,SUCCESS,1,NEW_DEVICE,85,2026-07-08 11:48:03.692
TXN699DEED80BDF,2026-07-08T16:31:05.082158,CUST000019,DEV00000036,MER000914,Jewellery,UPI,2766.53,Pune,Maharashtra,ICICI Bank,SUCCESS,0,NONE,23,2026-07-08 11:01:05.082
TXN941B47F50AB3,2026-07-08T16:34:26.667064,CUST003710,DEV00007656,MER001267,Charity,NET_BANKING,2949.02,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,14,2026-07-08 11:04:26.667
TXN71C864E5A410,2026-07-08T16:40:36.541513,CUST008084,DEV00016693,MER001157,Crypto,ATM,2356.39,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,8,2026-07-08 11:10:36.541
TXN803B9EB96EF9,2026-07-08T17:25:57.201788,CUST009145,DEV00018899,MER001332,International,CARD,3463.51,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,19,2026-07-08 11:55:57.201
TXN95BEA5752997,2026-07-08T16:37:51.626258,CUST007154,DEV00014807,MER003851,Airlines,CARD,1776.76,Kolkata,West Bengal,Axis Bank,SUCCESS,0,NONE,24,2026-07-08 11:07:51.626
TXN31C615CAB4B7,2026-07-08T16:53:16.981810,CUST004275,DEV00008824,MER004966,Electronics,UPI,2649.13,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,18,2026-07-08 11:23:16.981
TXNA9EA26533C4C,2026-07-08T16:27:10.206849,CUST005511,DEV00011399,MER000524,Jewellery,ATM,1174.13,Warangal,Telangana,ICICI Bank,SUCCESS,0,NONE,22,2026-07-08 10:57:10.206
TXNCC8DB4D481FF,2026-07-08T17:07:37.361849,CUST008005,DEV00016536,MER002095,Telecom,UPI,6690.48,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,21,2026-07-08 11:37:37.363
TXN44EF71B7FBE9,2026-07-08T17:28:50.090756,CUST000528,DEV00001056,MER004435,Grocery,CARD,31619.32,Delhi,Delhi,HDFC Bank,SUCCESS,0,NONE,8,2026-07-08 11:58:50.090
TXNF222728E679E,2026-07-08T17:28:51.107282,CUST002001,DEV00004043,MER002426,Ride Sharing,ATM,188.93,Thiruvananthapuram,Kerala,ICICI Bank,SUCCESS,0,NONE,17,2026-07-08 11:58:51.107
TXN3D480A52D27A,2026-07-08T17:28:52.132064,CUST000402,DEV00000814,MER000983,Streaming,UPI,1655.65,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,17,2026-07-08 11:58:52.132
TXN2CB8321EE733,2026-07-08T16:32:44.367039,CUST004336,DEV00008956,MER000632,International,NET_BANKING,2575.27,Warangal,Telangana,Axis Bank,FAILED,0,NONE,6,2026-07-08 11:02:44.367
TXN80C48B39008B,2026-07-08T16:19:49.777468,CUST009065,DEV00018725,MER002857,Crypto,UPI,4032.05,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,6,2026-07-08 10:49:49.785
TXN34BE16512D7D,2026-07-08T16:19:51.041810,CUST000287,DEV00000589,MER000887,Streaming,NET_BANKING,673.76,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,20,2026-07-08 10:49:51.041
TXN05B9104FD39B,2026-07-08T17:06:37.657315,CUST008459,DEV00017433,MER000235,Food Delivery,NET_BANKING,4777.72,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,24,2026-07-08 11:36:37.657
TXN6AF6057794E4,2026-07-08T16:50:18.861645,CUST005891,DEV00012197,MER004153,Streaming,CARD,2281.04,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,25,2026-07-08 11:20:18.861
TXN66B22C39041F,2026-07-08T17:18:17.870903,CUST002673,DEV00005458,MER002382,E-Commerce,ATM,1607.84,Indore,Madhya Pradesh,State Bank of India,SUCCESS,0,NONE,20,2026-07-08 11:48:17.870
TXNB222BB8C31F7,2026-07-08T17:35:51.998818,CUST002680,DEV00005475,MER001630,International,NET_BANKING,2388.08,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,21,2026-07-08 12:05:51.998
TXN6A4D0E1F39AF,2026-07-08T17:35:17.507144,CUST000277,DEV00000568,MER002885,Telecom,NET_BANKING,1208.69,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,24,2026-07-08 12:05:17.507
TXN3DB0F0D0131F,2026-07-08T17:12:08.881739,CUST008672,DEV00017888,MER002322,Travel,ATM,3080.25,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,10,2026-07-08 11:42:08.881
TXN961219E4A3B8,2026-07-08T17:12:09.893037,CUST005336,DEV00011029,MER004142,Luxury,UPI,1930.53,Hyderabad,Telangana,ICICI Bank,SUCCESS,0,NONE,25,2026-07-08 11:42:09.893
TXNBD06B951F85C,2026-07-08T16:40:02.166105,CUST001137,DEV00002300,MER004592,Pharmacy,NET_BANKING,3683.44,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,5,2026-07-08 11:10:02.166
TXN72A56066B3D9,2026-07-08T17:00:24.776968,CUST003606,DEV00007444,MER003069,App Store,ATM,2894.25,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,5,2026-07-08 11:30:24.776
TXN30FA5385D642,2026-07-08T17:20:59.978773,CUST004859,DEV00010056,MER002163,Pharmacy,ATM,8697.74,Chandigarh,Chandigarh,HDFC Bank,SUCCESS,0,NONE,9,2026-07-08 11:50:59.978
TXN9E7B5DFBE9F1,2026-07-08T17:24:42.177258,CUST005047,DEV00010444,MER004906,Fuel,ATM,2756.66,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,11,2026-07-08 11:54:42.177
TXN99FDEE8474E5,2026-07-08T17:24:43.188574,CUST000765,DEV00001544,MER003060,Fuel,CARD,1243.66,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,21,2026-07-08 11:54:43.188
TXN204C92D43589,2026-07-08T17:11:07.859647,CUST005623,DEV00011629,MER004437,Pharmacy,ATM,4724.67,Hyderabad,Telangana,Punjab National Bank,SUCCESS,0,NONE,19,2026-07-08 11:41:07.859
TXNAA35D59F6463,2026-07-08T17:20:38.604223,CUST003923,DEV00008100,MER004940,Ride Sharing,UPI,20520.26,Kolkata,West Bengal,Axis Bank,SUCCESS,0,NONE,11,2026-07-08 11:50:38.604
TXNEBD0F7AD97EC,2026-07-08T16:48:58.866553,CUST005653,DEV00011689,MER003694,E-Commerce,NET_BANKING,692.88,Chandigarh,Chandigarh,ICICI Bank,SUCCESS,0,NONE,17,2026-07-08 11:18:58.866
TXN506F9F12C01E,2026-07-08T16:29:15.861163,CUST006046,DEV00012503,MER003209,Ride Sharing,NET_BANKING,4777.73,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,23,2026-07-08 10:59:15.861
TXND43216B81B41,2026-07-08T17:26:42.832962,CUST007623,DEV00015760,MER002687,App Store,NET_BANKING,7375.39,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,12,2026-07-08 11:56:42.832
TXN35740A4D2FED,2026-07-08T16:43:04.287536,CUST009713,DEV00020071,MER000631,Telecom,NET_BANKING,1817.84,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,9,2026-07-08 11:13:04.287
TXND45DD345CBF8,2026-07-08T16:32:49.433311,CUST006312,DEV00013034,MER002740,Gaming,NET_BANKING,707.28,Warangal,Telangana,State Bank of India,SUCCESS,0,NONE,11,2026-07-08 11:02:49.433
TXNDF9950A864AB,2026-07-08T16:27:44.754392,CUST006355,DEV00013120,MER000233,Ride Sharing,CARD,760.35,Bhubaneswar,Odisha,HDFC Bank,SUCCESS,0,NONE,15,2026-07-08 10:57:44.754
TXN0A5C14F41D13,2026-07-08T16:27:45.771005,CUST008248,DEV00017025,MER000705,Luxury,UPI,1316.96,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,20,2026-07-08 10:57:45.771
TXN5410962472DD,2026-07-08T17:21:12.779752,CUST000706,DEV00001423,MER000446,Electronics,NET_BANKING,1054.83,Delhi,Delhi,ICICI Bank,SUCCESS,0,NONE,6,2026-07-08 11:51:12.780
TXN2E38287143B2,2026-07-08T16:49:17.114045,CUST006858,DEV00014174,MER000168,E-Commerce,CARD,2462.93,Warangal,Telangana,State Bank of India,SUCCESS,1,IMPOSSIBLE_TRAVEL,96,2026-07-08 11:19:17.114
TXNC84A10F0788C,2026-07-08T17:27:56.891788,CUST003142,DEV00006456,MER002559,Fuel,UPI,3480.88,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,22,2026-07-08 11:57:56.891
TXN0F6937C9BC2D,2026-07-08T17:35:42.919131,CUST001951,DEV00003945,MER001353,Jewellery,ATM,1730.97,Pune,Maharashtra,State Bank of India,SUCCESS,0,NONE,23,2026-07-08 12:05:42.919
TXNC55BCEBA2ACA,2026-07-08T16:46:06.477366,CUST001465,DEV00002968,MER003150,E-Commerce,CARD,4614.94,Ahmedabad,Gujarat,State Bank of India,SUCCESS,1,HIGH_RISK_MERCHANT,78,2026-07-08 11:16:06.479
TXND632245CF00E,2026-07-08T17:02:24.303458,CUST002719,DEV00005563,MER004993,Luxury,NET_BANKING,3684.3,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,16,2026-07-08 11:32:24.303
TXN075489DE276F,2026-07-08T17:01:36.657418,CUST007990,DEV00016503,MER001054,Ride Sharing,CARD,2336.26,Thiruvananthapuram,Kerala,State Bank of India,SUCCESS,0,NONE,14,2026-07-08 11:31:36.657
TXN3986DA3F449F,2026-07-08T16:26:18.420275,CUST001188,DEV00002403,MER003448,Telecom,CARD,1747.0,Visakhapatnam,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,11,2026-07-08 10:56:18.420
TXNA8D9366E2F8C,2026-07-08T17:04:46.337078,CUST009600,DEV00019836,MER000495,Food Delivery,NET_BANKING,4382.12,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,14,2026-07-08 11:34:46.337
TXN038D39E7AC68,2026-07-08T16:38:52.324287,CUST001524,DEV00003081,MER003403,Ride Sharing,CARD,24251.46,Bhopal,Madhya Pradesh,Indian Bank,SUCCESS,0,NONE,17,2026-07-08 11:08:52.324
TXN5D89B384D651,2026-07-08T17:30:35.905255,CUST008695,DEV00017929,MER003263,Telecom,ATM,4797.88,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,9,2026-07-08 12:00:35.906
TXN94B5749CD56A,2026-07-08T17:30:36.921665,CUST004286,DEV00008846,MER000038,Gaming,NET_BANKING,2323.98,Kochi,Kerala,Axis Bank,SUCCESS,0,NONE,12,2026-07-08 12:00:36.921
TXN2195D7445423,2026-07-08T17:08:42.096799,CUST000632,DEV00001273,MER002044,Food Delivery,CARD,1248.58,Indore,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,5,2026-07-08 11:38:42.096
TXN3E03BA2AB58A,2026-07-08T16:48:40.636921,CUST009999,DEV00020693,MER004644,Food Delivery,CARD,3759.74,Pune,Maharashtra,HDFC Bank,SUCCESS,0,NONE,20,2026-07-08 11:18:40.636
TXN31B4CD04B7F6,2026-07-08T16:48:41.648237,CUST008570,DEV00017664,MER001526,Ride Sharing,UPI,3252.03,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,20,2026-07-08 11:18:41.648
TXN156D68CB1927,2026-07-08T16:47:52.062445,CUST006846,DEV00014153,MER004514,Telecom,UPI,5397.11,Visakhapatnam,Andhra Pradesh,HDFC Bank,SUCCESS,0,NONE,12,2026-07-08 11:17:52.062
TXNFED6D4FBFFF3,2026-07-08T16:39:38.890059,CUST007797,DEV00016124,MER002462,Crypto,UPI,758.83,Lucknow,Uttar Pradesh,ICICI Bank,SUCCESS,0,NONE,22,2026-07-08 11:09:38.890
TXNDF382C4350B3,2026-07-08T16:20:51.339321,CUST007111,DEV00014723,MER000465,App Store,ATM,20439.62,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,11,2026-07-08 10:50:51.339
TXNE8C806C8E32D,2026-07-08T16:27:46.777847,CUST002572,DEV00005251,MER003350,Telecom,NET_BANKING,2139.0,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,9,2026-07-08 10:57:46.777
TXNBBF2317AEEA3,2026-07-08T17:09:33.712630,CUST008745,DEV00018050,MER001928,Supermarket,UPI,1235.28,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,8,2026-07-08 11:39:33.713
TXN53FD17F24E36,2026-07-08T17:09:34.727619,CUST009748,DEV00020147,MER002291,Hotels,UPI,6001.06,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,7,2026-07-08 11:39:34.727
TXNB3A62272643B,2026-07-08T16:44:53.617971,CUST002452,DEV00004996,MER003975,Telecom,ATM,4717.9,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,12,2026-07-08 11:14:53.617
TXN34A728A9FB96,2026-07-08T17:22:40.088405,CUST004845,DEV00010029,MER004011,Airlines,CARD,1044.52,Nagpur,Maharashtra,ICICI Bank,SUCCESS,1,NEW_DEVICE,81,2026-07-08 11:52:40.088
TXN1F4E765D244C,2026-07-08T17:22:41.107007,CUST000017,DEV00000032,MER001174,Food Delivery,UPI,1453.78,Pune,Maharashtra,Axis Bank,SUCCESS,0,NONE,25,2026-07-08 11:52:41.108
TXNAFDBEE829C91,2026-07-08T16:14:36.413561,CUST001713,DEV00003455,MER003406,E-Commerce,ATM,6874.51,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,6,2026-07-08 10:44:36.413
TXN98A8699059DB,2026-07-08T16:51:12.480707,CUST009336,DEV00019296,MER002437,Telecom,CARD,2524.14,Coimbatore,Tamil Nadu,State Bank of India,SUCCESS,0,NONE,16,2026-07-08 11:21:12.480
TXN854739C4C865,2026-07-08T16:26:12.350501,CUST000897,DEV00001803,MER001440,Grocery,UPI,4446.16,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,6,2026-07-08 10:56:12.350
TXNCB6AB5CCB50F,2026-07-08T16:22:55.419052,CUST005837,DEV00012090,MER002900,App Store,ATM,2458.95,Vijayawada,Andhra Pradesh,State Bank of India,SUCCESS,0,NONE,13,2026-07-08 10:52:55.419
TXN4DD19D7663D5,2026-07-08T16:22:56.443688,CUST009866,DEV00020411,MER001489,Telecom,ATM,3576.86,Bhubaneswar,Odisha,Axis Bank,SUCCESS,0,NONE,19,2026-07-08 10:52:56.443
TXNE6B0EB3513D7,2026-07-08T16:22:57.695643,CUST003474,DEV00007163,MER001679,E-Commerce,UPI,5947.75,Kolkata,West Bengal,ICICI Bank,SUCCESS,0,NONE,8,2026-07-08 10:52:57.695
TXNA7D022D1C03E,2026-07-08T16:24:44.348236,CUST008874,DEV00018317,MER004692,Food Delivery,UPI,12552.03,Kochi,Kerala,HDFC Bank,SUCCESS,0,NONE,17,2026-07-08 10:54:44.348
TXN539DC19B8FF2,2026-07-08T17:19:51.889126,CUST006111,DEV00012623,MER003634,Jewellery,ATM,5987.71,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,23,2026-07-08 11:49:51.889
TXN34CB7DD89A12,2026-07-08T17:24:24.957386,CUST001233,DEV00002507,MER003841,Fuel,UPI,2037.38,Kolkata,West Bengal,State Bank of India,SUCCESS,0,NONE,6,2026-07-08 11:54:24.957
TXNADADA4585C99,2026-07-08T16:54:00.488298,CUST009771,DEV00020200,MER002286,International,CARD,1712.4,Jaipur,Rajasthan,ICICI Bank,SUCCESS,0,NONE,5,2026-07-08 11:24:00.488
TXNE3075DB33212,2026-07-08T16:19:13.205132,CUST006051,DEV00012513,MER004908,Telecom,UPI,1983.93,Bengaluru,Karnataka,Axis Bank,SUCCESS,0,NONE,7,2026-07-08 10:49:13.205
TXNB4D4326F0A53,2026-07-08T16:46:04.449429,CUST005473,DEV00011316,MER000320,Streaming,NET_BANKING,3711.78,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,24,2026-07-08 11:16:04.449
TXN116201DE18C2,2026-07-08T16:16:54.735099,CUST009309,DEV00019238,MER001880,Fuel,NET_BANKING,5828.59,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,6,2026-07-08 10:46:54.737
TXN130A48A2AD44,2026-07-08T16:16:55.748219,CUST003001,DEV00006167,MER003069,App Store,ATM,1302.89,Delhi,Delhi,Axis Bank,FAILED,0,NONE,13,2026-07-08 10:46:55.748
TXNFA5F48EDB924,2026-07-08T17:00:09.574530,CUST000818,DEV00001643,MER001875,Telecom,ATM,2621.96,Kolkata,West Bengal,HDFC Bank,SUCCESS,0,NONE,8,2026-07-08 11:30:09.574
TXNCE309653AE91,2026-07-08T16:53:59.470521,CUST009635,DEV00019910,MER001518,Travel,UPI,1910.01,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,22,2026-07-08 11:23:59.470
TXND285E264C607,2026-07-08T16:21:25.733543,CUST005393,DEV00011142,MER003125,Luxury,UPI,4200.36,Vijayawada,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,15,2026-07-08 10:51:25.733
TXNAAEBB90CE33A,2026-07-08T16:47:26.756271,CUST005514,DEV00011404,MER001427,App Store,NET_BANKING,5755.93,Hyderabad,Telangana,State Bank of India,SUCCESS,0,NONE,16,2026-07-08 11:17:26.758
TXN1186BF4ADC87,2026-07-08T16:55:14.370284,CUST002796,DEV00005723,MER003489,Fuel,NET_BANKING,4849.42,Mumbai,Maharashtra,Axis Bank,SUCCESS,0,NONE,5,2026-07-08 11:25:14.370
TXNC48CB6D9E842,2026-07-08T16:30:39.722482,CUST006773,DEV00014012,MER002969,Charity,ATM,137.5,Lucknow,Uttar Pradesh,State Bank of India,SUCCESS,0,NONE,8,2026-07-08 11:00:39.722
TXN17CC87D527D1,2026-07-08T17:20:24.409719,CUST007951,DEV00016425,MER000487,E-Commerce,UPI,1351.65,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,20,2026-07-08 11:50:24.409
TXN9EDAB14E36A6,2026-07-08T17:21:31.053879,CUST008138,DEV00016806,MER003223,Crypto,UPI,2086.43,Warangal,Telangana,Axis Bank,SUCCESS,0,NONE,11,2026-07-08 11:51:31.053
TXN7A8B2F4B1A5E,2026-07-08T17:21:32.069396,CUST009206,DEV00019025,MER002691,Airlines,CARD,7446.18,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,23,2026-07-08 11:51:32.072
TXN7D60267BF252,2026-07-08T16:42:16.730171,CUST007805,DEV00016136,MER004182,Travel,ATM,2046.93,Thiruvananthapuram,Kerala,HDFC Bank,SUCCESS,0,NONE,9,2026-07-08 11:12:16.730
TXNE36EF95DD86E,2026-07-08T17:25:47.074325,CUST005582,DEV00011548,MER004513,Grocery,UPI,1357.09,Visakhapatnam,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,22,2026-07-08 11:55:47.074
TXN0AF59D585A2A,2026-07-08T16:55:31.572599,CUST005780,DEV00011956,MER003880,Supermarket,NET_BANKING,706.68,Indore,Madhya Pradesh,Axis Bank,SUCCESS,0,NONE,25,2026-07-08 11:25:31.572
TXN836F82EA7370,2026-07-08T16:31:27.391546,CUST004632,DEV00009571,MER000812,Telecom,ATM,15502.87,Chennai,Tamil Nadu,HDFC Bank,SUCCESS,0,NONE,17,2026-07-08 11:01:27.391
TXN0A142DB40ACB,2026-07-08T16:25:49.096939,CUST002153,DEV00004353,MER002624,Pharmacy,CARD,427.18,Hyderabad,Telangana,Axis Bank,SUCCESS,0,NONE,22,2026-07-08 10:55:49.096
TXNBB4BFA0B4730,2026-07-08T16:25:50.115216,CUST004827,DEV00009994,MER004166,App Store,ATM,2224.25,Indore,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,14,2026-07-08 10:55:50.115
TXN00266BB4EE38,2026-07-08T16:46:19.629774,CUST006804,DEV00014071,MER003058,Fuel,CARD,2044.11,Vijayawada,Andhra Pradesh,Axis Bank,SUCCESS,0,NONE,21,2026-07-08 11:16:19.629
TXN987E639121FC,2026-07-08T17:21:20.890843,CUST003808,DEV00007865,MER002827,Food Delivery,UPI,3912.0,Ahmedabad,Gujarat,State Bank of India,SUCCESS,0,NONE,21,2026-07-08 11:51:20.890
TXN111A69067F70,2026-07-08T16:35:59.796704,CUST002901,DEV00005947,MER001995,E-Commerce,UPI,7597.01,Hyderabad,Telangana,HDFC Bank,SUCCESS,0,NONE,18,2026-07-08 11:05:59.798
TXN11C81C52E0C4,2026-07-08T16:32:57.529535,CUST005171,DEV00010688,MER000586,Pharmacy,NET_BANKING,2526.92,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,22,2026-07-08 11:02:57.529
TXNF465E753E5BE,2026-07-08T16:35:04.119276,CUST006750,DEV00013960,MER002066,Streaming,UPI,5211.57,Bhopal,Madhya Pradesh,HDFC Bank,SUCCESS,0,NONE,7,2026-07-08 11:05:04.119
TXN96EC0073143A,2026-07-08T16:44:06.016402,CUST001980,DEV00004000,MER003878,Telecom,NET_BANKING,11146.08,Warangal,Telangana,ICICI Bank,SUCCESS,0,NONE,21,2026-07-08 11:14:06.023
TXN160AD84B40D8,2026-07-08T16:59:58.458272,CUST006326,DEV00013062,MER001171,Grocery,ATM,2724.87,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,20,2026-07-08 11:29:58.458
TXN2A8EF0200415,2026-07-08T16:34:08.449239,CUST003055,DEV00006281,MER001692,Pharmacy,UPI,4597.75,Kochi,Kerala,State Bank of India,SUCCESS,0,NONE,17,2026-07-08 11:04:08.450
TXN5522886AF862,2026-07-08T16:33:12.723087,CUST003018,DEV00006203,MER002692,Streaming,ATM,2113.56,Mumbai,Maharashtra,ICICI Bank,SUCCESS,0,NONE,20,2026-07-08 11:03:12.723
TXN3CA7540CCD86,2026-07-08T17:05:57.196686,CUST005426,DEV00011213,MER002552,Crypto,UPI,1535.92,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,12,2026-07-08 11:35:57.196
TXNFF56CF76267E,2026-07-08T17:04:28.109113,CUST006072,DEV00012550,MER002601,Hotels,CARD,3952.75,Bhopal,Madhya Pradesh,ICICI Bank,SUCCESS,0,NONE,5,2026-07-08 11:34:28.109
TXN347FC26B3FE8,2026-07-08T17:00:06.551804,CUST000208,DEV00000420,MER003533,Luxury,NET_BANKING,1312.74,Bengaluru,Karnataka,State Bank of India,SUCCESS,0,NONE,14,2026-07-08 11:30:06.551
TXNFAF170B732E9,2026-07-08T16:16:32.283867,CUST005577,DEV00011534,MER000318,Airlines,UPI,7274.42,Visakhapatnam,Andhra Pradesh,ICICI Bank,SUCCESS,0,NONE,24,2026-07-08 10:46:32.285
TXNE70291B5695A,2026-07-08T17:09:25.603097,CUST008468,DEV00017446,MER000424,Food Delivery,ATM,730.72,Delhi,Delhi,Axis Bank,SUCCESS,0,NONE,24,2026-07-08 11:39:25.603
TXN6C3C2FFF53FA,2026-07-08T17:09:26.616326,CUST003167,DEV00006498,MER001952,E-Commerce,NET_BANKING,1222.76,Nagpur,Maharashtra,Axis Bank,SUCCESS,0,NONE,9,2026-07-08 11:39:26.616
TXN3CAD7D460933,2026-07-08T17:34:00.631724,CUST008041,DEV00016615,MER003303,App Store,ATM,3499.2,Jaipur,Rajasthan,HDFC Bank,SUCCESS,0,NONE,22,2026-07-08 12:04:00.632
TXNFE0337A2F202,2026-07-08T17:34:01.643540,CUST001933,DEV00003912,MER001694,App Store,UPI,1883.12,Bhubaneswar,Odisha,ICICI Bank,SUCCESS,0,NONE,13,2026-07-08 12:04:01.643
TXN1C9D62B6526C,2026-07-08T16:29:55.620773,CUST001793,DEV00003614,MER003248,Food Delivery,UPI,2019.83,Jaipur,Rajasthan,State Bank of India,SUCCESS,0,NONE,11,2026-07-08 10:59:55.620
TXN9E1A06AB6E5B,2026-07-08T16:29:56.633583,CUST003142,DEV00006455,MER004870,International,CARD,3465.58,Bhubaneswar,Odisha,State Bank of India,SUCCESS,0,NONE,19,2026-07-08 10:59:56.633
TXN53B3F110FE49,2026-07-08T16:57:50.934140,CUST000386,DEV00000784,MER004972,Ride Sharing,UPI,6023.19,Chandigarh,Chandigarh,Axis Bank,SUCCESS,0,NONE,7,2026-07-08 11:27:50.934
TXN6DA0C02405BE,2026-07-08T16:19:16.258169,CUST009856,DEV00020393,MER001594,Gaming,NET_BANKING,4691.98,Ahmedabad,Gujarat,HDFC Bank,SUCCESS,0,NONE,25,2026-07-08 10:49:16.262
TXNE9B55176FA6C,2026-07-08T17:07:40.387574,CUST004740,DEV00009801,MER002489,Streaming,NET_BANKING,20293.34,Nagpur,Maharashtra,State Bank of India,SUCCESS,0,NONE,21,2026-07-08 11:37:40.396
TXNBA4C5FC3F2B0,2026-07-08T17:22:56.340255,CUST009530,DEV00019681,MER001246,Food Delivery,CARD,3377.7,Nagpur,Maharashtra,ICICI Bank,SUCCESS,0,NONE,19,2026-07-08 11:52:56.341
TXN42C6B8CFD73B,2026-07-08T16:51:08.432619,CUST003657,DEV00007553,MER004133,App Store,NET_BANKING,3957.33,Mumbai,Maharashtra,HDFC Bank,SUCCESS,0,NONE,19,2026-07-08 11:21:08.432
TXN8E3CD5DCDEEE,2026-07-08T16:35:32.452751,CUST003693,DEV00007624,MER002862,Electronics,CARD,2620.9,Delhi,Delhi,State Bank of India,SUCCESS,0,NONE,15,2026-07-08 11:05:32.452
TXN9F1961F9F118,2026-07-08T16:33:35.017271,CUST001374,DEV00002800,MER003056,Entertainment,ATM,5862.19,Chennai,Tamil Nadu,ICICI Bank,SUCCESS,0,NONE,15,2026-07-08 11:03:35.017
TXN0C56F2C543EF,2026-07-08T17:00:52.109086,CUST001599,DEV00003230,MER000886,Ride Sharing,UPI,14036.56,Ahmedabad,Gujarat,ICICI Bank,SUCCESS,0,NONE,12,2026-07-08 11:30:52.109
TXN6198781D63DD,2026-07-08T16:32:12.949438,CUST001162,DEV00002351,MER004999,Supermarket,ATM,1891.19,Warangal,Telangana,HDFC Bank,SUCCESS,0,NONE,7,2026-07-08 11:02:12.949
